code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002333,罗普斯金,铝,江苏,0.0,4.85,5.03,165075.16,58547.85,77236.03,45438.65,0.9,-0.024,2.93,5.1,20100112,44374.3,0.88,2.46,-108.81,9.54,-1.61,8258.0
002695,煌上煌,食品,江西,53.22,4.53,5.0,207806.45,135156.77,50587.69,61436.26,1.23,0.282,3.45,4.35,20120905,54030.16,1.08,21.35,59.75,34.66,9.53,85600.0
600774,汉商集团,百货,湖北,274.32,1.74,1.75,166677.48,12229.99,110162.27,12893.73,0.74,0.044,3.29,4.9,19961108,19271.97,1.1,6.28,12.13,33.28,1.09,11515.0
300256,星星科技,元器件,浙江,70.91,3.96,6.49,896850.5,456927.56,203710.56,261102.34,4.02,0.103,5.21,1.4,20110819,16954.31,0.26,13.08,-54.39,15.17,1.18,38400.0
000923,河北宣工,铜,河北,34.4,1.98,6.53,1290912.0,618832.75,138659.52,475930.16,7.29,0.62,10.06,2.09,19990714,141775.77,2.17,56.53,266.67,63.48,7.67,34992.0
300616,尚品宅配,家居用品,广东,57.74,0.37,1.1,456567.91,337280.59,84993.5,157172.56,14.24,3.71,23.73,8.38,20170307,104709.05,9.49,32.23,48.74,45.11,7.14,8138.0
300150,世纪瑞尔,软件服务,北京,72.6,4.5,5.85,256630.34,161917.34,9406.8,108008.05,1.85,0.09,3.35,1.73,20101222,22516.22,0.38,11.31,-48.51,41.59,8.94,35876.0
603833,欧派家居,家居用品,广东,45.26,0.9,4.21,901359.31,460835.81,162250.63,290630.72,6.91,2.34,14.57,9.3,20170328,267802.22,6.37,0.0,0.0,35.19,13.68,12727.0
600276,恒瑞医药,化学制药,江苏,74.0,28.17,28.33,1803938.38,1446853.13,199792.45,98691.8,0.35,1.136,5.46,15.4,20001018,1054488.0,3.72,24.72,24.25,86.63,23.25,70600.0
600405,动力源,电气设备,北京,0.0,5.53,5.62,297222.53,174515.36,89155.57,55612.67,0.99,-0.05,2.35,2.53,20040401,21281.2,0.38,-13.32,-208.35,32.16,-3.28,120031.0
300102,乾照光电,半导体,福建,29.09,6.82,7.16,528791.63,340204.78,140213.88,155290.94,2.17,0.3,3.79,2.26,20100812,43712.8,0.61,-1.68,335.2,36.9,18.63,50233.0
600201,生物股份,生物制药,内蒙,24.64,8.58,8.99,534484.13,389744.03,35514.94,172670.75,1.92,0.759,4.66,5.35,19990115,209787.25,2.33,28.25,40.71,79.01,51.52,19007.0
002120,韵达股份,仓储物流,浙江,37.71,0.97,12.17,782582.56,366181.44,254571.02,42115.82,0.35,0.966,3.95,12.3,20070306,295288.06,2.43,40.39,38.38,30.81,17.2,9012.0
300498,温氏股份,农业综合,广东,16.55,35.45,52.2,4903958.5,1967382.0,1443837.25,484385.31,0.93,1.293,6.25,3.43,20151102,1992832.25,3.82,-6.23,-42.74,20.06,12.13,65000.0
600103,青山纸业,造纸,福建,60.08,10.62,17.74,479136.91,287791.19,134896.02,134735.66,0.76,0.059,1.86,1.92,19970703,-2625.35,-0.01,16.59,134.26,19.33,3.97,120700.0
603002,宏昌电子,化工原料,广东,42.06,6.06,6.14,165126.41,102867.34,18039.67,9939.21,0.16,0.128,1.79,3.0,20120518,33150.45,0.54,35.96,194.05,14.94,6.34,34335.0
002743,富煌钢构,钢加工,安徽,43.91,3.32,3.37,588971.88,437163.56,43716.09,120619.4,3.58,0.156,5.97,1.53,20150217,42445.03,1.26,20.24,15.34,10.5,2.72,33758.0
002006,精功科技,专用机械,浙江,73.32,4.55,4.55,167352.67,110668.86,28843.27,26953.47,0.59,0.066,2.24,2.9,20040625,13934.0,0.31,-0.49,-42.59,26.67,5.44,43972.0
300456,耐威科技,元器件,北京,214.07,0.72,1.88,209687.61,79918.15,18640.63,95132.75,5.06,0.14,7.45,5.37,20150514,28094.69,1.5,180.4,49.41,33.74,6.3,11509.0
601992,金隅集团,水泥,北京,18.07,81.45,106.78,23220748.0,14358926.0,4589532.0,582020.19,0.55,0.266,3.86,1.24,20110301,2275817.75,2.13,33.39,5.58,25.19,4.45,247369.0
000600,建投能源,火力发电,河北,15.01,10.9,17.92,3155515.0,594893.56,1817631.38,440347.16,2.46,0.112,6.07,1.11,19960606,398807.0,2.23,39.47,-11.14,15.93,5.13,95426.0
002547,春兴精工,通信设备,江苏,0.0,8.0,11.28,830201.13,390324.0,208332.0,144012.63,1.28,-0.318,2.38,3.66,20110218,7897.47,0.07,50.03,-319.72,7.34,-9.44,53741.0
002268,卫 士 通,软件服务,四川,0.0,8.1,8.38,509299.56,353107.31,27033.97,255682.41,3.05,-0.12,5.12,6.61,20080811,58588.98,0.7,6.86,-2001.49,26.91,-9.31,28706.0
300130,新国都,电脑设备,深圳,100.28,1.61,2.65,389430.47,241335.2,39046.65,113295.42,4.27,0.29,7.53,3.61,20101019,56129.42,2.11,9.8,-48.26,38.69,5.82,11800.0
600372,中航电子,航空,北京,53.74,17.59,17.59,2119034.25,1581053.5,308356.28,139966.91,0.8,0.308,4.04,4.11,20010706,306123.0,1.74,0.93,17.82,32.26,7.72,58200.0
600298,安琪酵母,食品,湖北,24.94,8.24,8.24,816957.69,305586.28,443652.56,65197.44,0.79,0.337,4.95,6.79,20000818,266076.59,3.23,14.9,30.24,36.73,17.01,41640.0
002262,恩华药业,化学制药,江苏,41.07,8.84,10.09,330156.94,225793.0,71552.65,1107.8,0.01,0.391,2.43,6.61,20080723,124440.38,1.23,12.46,27.41,47.97,11.63,19900.0
300527,华舟应急,专用机械,湖北,79.5,1.43,4.86,324467.53,257990.92,34328.85,89128.99,1.83,0.28,3.91,7.21,20160805,46631.4,0.96,8.82,57.15,21.43,9.77,52971.0
603908,牧高笛,纺织,浙江,29.45,0.23,0.67,62590.3,57148.8,3373.53,22928.67,3.44,0.85,6.71,4.55,20170307,12851.63,1.93,0.0,0.0,32.67,12.39,11914.0
002883,中设股份,建筑施工,江苏,61.52,0.13,0.53,42931.45,38665.8,1968.18,20463.71,3.84,0.75,7.13,7.41,20170620,10092.4,1.89,0.0,0.0,48.81,20.65,9566.0
002214,大立科技,电器仪表,浙江,111.32,3.55,4.59,142745.95,111020.17,9281.11,19816.56,0.43,0.066,2.17,3.37,20080218,29095.94,0.63,-11.16,-8.9,53.48,10.0,45100.0
002088,鲁阳节能,矿物制品,山东,27.7,2.09,3.51,229246.77,124612.3,64070.21,42096.57,1.2,0.396,5.34,2.74,20061130,88785.93,2.53,34.13,117.65,35.95,12.54,14532.0
300388,国祯环保,环境保护,安徽,48.48,2.99,3.06,671890.81,222004.25,22302.25,79484.55,2.6,0.33,6.29,3.37,20140801,62282.6,2.04,57.39,28.24,28.36,7.0,24241.0
002552,宝鼎科技,机械基件,浙江,0.0,2.0,3.06,122042.72,32023.78,32841.75,40874.35,1.33,-0.011,2.37,3.59,20110225,-3184.55,-0.1,27.3,92.46,19.43,-1.98,18939.0
002065,东华软件,软件服务,北京,22.34,27.95,31.4,1439059.13,1172929.13,31982.93,234153.05,0.75,0.287,2.84,3.01,20060823,317053.63,1.01,17.71,42.5,33.4,21.3,119266.0
002282,博深工具,轻工机械,河北,79.06,1.84,4.38,103233.4,60767.69,24024.65,30876.9,0.71,0.15,2.48,4.76,20090821,16674.97,0.38,14.3,253.67,35.3,12.89,31681.0
300091,金通灵,机械基件,江苏,62.44,3.6,5.56,358379.0,260630.05,69782.72,52175.93,0.94,0.19,2.53,5.94,20100625,30012.36,0.54,54.2,100.09,25.36,9.34,6902.0
300543,朗科智能,电气设备,深圳,40.99,0.43,1.2,100559.46,68920.5,17722.98,27025.15,2.25,0.537,5.32,5.52,20160908,22423.6,1.87,24.47,5.15,19.89,8.2,17498.0
002023,海特高新,航空,四川,264.24,6.59,7.57,624622.69,210123.5,232257.47,188556.48,2.49,0.045,4.61,2.6,20040721,51384.26,0.68,-13.88,-15.7,41.44,8.07,84400.0
002411,必康股份,化学制药,江苏,45.25,2.94,15.32,1990905.25,695116.5,153711.91,489595.06,3.2,0.583,5.93,4.45,20100525,200583.48,1.31,44.15,-6.4,34.81,16.63,11700.0
300253,卫宁健康,软件服务,上海,119.31,11.96,16.09,348628.31,156054.09,38529.87,35124.05,0.22,0.08,1.63,8.1,20110818,63370.26,0.39,17.96,-70.89,50.98,19.39,65884.0
603019,中科曙光,电脑设备,天津,119.35,6.43,6.43,1008745.38,706843.63,108090.95,157141.23,2.44,0.48,4.89,11.71,20141106,85746.63,1.33,44.36,37.71,17.41,4.91,77100.0
600969,郴电国际,水力发电,湖南,27.78,2.64,2.64,1274888.13,479028.44,464593.91,241206.59,9.13,0.273,12.47,0.81,20040408,54698.55,2.07,-5.03,-15.99,17.13,3.96,16223.0
000893,东凌国际,食品,广东,0.0,4.01,7.57,513862.56,84546.95,65048.6,377074.88,4.98,-0.048,2.32,2.44,19981224,-29835.98,-0.39,-33.06,-298.42,3.37,-3.28,24041.0
300546,雄帝科技,元器件,深圳,42.53,0.72,1.35,94278.88,88331.36,1295.74,19499.85,1.44,0.588,4.7,5.32,20160928,30383.9,2.25,29.77,31.62,56.85,20.92,13300.0
002529,海源机械,专用机械,福建,101.99,2.0,2.6,192940.16,96163.18,37768.65,116311.61,4.47,0.123,6.13,2.74,20101224,12820.17,0.49,27.57,7238.43,32.81,13.74,17672.0
000428,华天酒店,酒店餐饮,湖南,0.0,7.19,10.19,856660.19,299521.25,356574.97,145306.72,1.43,-0.145,2.95,1.23,19960808,21660.59,0.21,-5.65,-20.2,60.61,-21.1,34919.0
600982,宁波热电,供气供热,浙江,36.02,7.47,7.47,422445.41,235801.91,81749.21,104906.63,1.4,0.026,3.38,1.11,20040706,56297.23,0.75,-10.4,-46.23,12.94,4.83,43732.0
300326,凯利泰,医疗保健,上海,35.79,6.4,7.15,265092.47,108833.17,29939.65,70731.95,0.99,0.212,2.78,3.64,20120613,53146.33,0.74,37.56,24.08,65.85,26.49,25801.0
603688,石英股份,矿物制品,江苏,47.69,3.36,3.37,137965.31,81025.15,33996.98,46864.46,1.39,0.32,3.84,3.97,20141031,42948.7,1.27,26.09,33.19,36.92,19.14,13699.0
300327,中颖电子,半导体,上海,48.35,2.08,2.1,98077.71,92248.21,2788.78,35170.53,1.67,0.636,3.72,8.28,20120613,18933.88,0.9,32.46,24.16,43.05,19.49,27300.0
600397,*ST安煤,煤炭开采,江西,0.0,9.9,9.9,707170.75,310758.16,293548.81,186328.3,1.88,-0.697,0.8,3.22,20020702,-240512.8,-2.43,26.64,66.44,9.47,-16.71,62000.0
300364,中文在线,出版业,北京,162.74,5.35,7.76,333997.31,180649.77,2681.65,169147.91,2.18,0.05,3.74,2.78,20150121,23666.34,0.31,29.53,206.66,56.45,7.87,39619.0
002195,二三四五,软件服务,上海,23.43,31.35,34.16,849733.19,558832.5,6698.68,225970.02,0.66,0.22,2.23,2.92,20071212,183881.66,0.54,57.02,94.38,90.89,36.23,175234.0
600422,昆药集团,中成药,云南,21.82,6.76,7.86,673514.06,420939.94,57338.05,139464.3,1.77,0.105,4.77,1.91,20001206,141530.02,1.8,35.16,-12.91,48.99,5.01,58705.0
603960,克来机电,专用机械,上海,96.53,0.4,1.04,58133.2,43866.51,8915.46,18635.67,1.79,0.28,4.22,7.79,20170314,11280.2,1.08,0.0,0.0,32.82,17.21,9857.0
000981,银亿股份,区域地产,甘肃,23.17,25.74,40.28,4393929.0,2674491.5,305966.81,950584.5,2.36,0.398,4.46,2.07,20000622,610133.25,1.51,29.1,134.76,26.98,12.61,17705.0
002158,汉钟精机,工程机械,上海,27.7,5.3,5.3,311144.09,219241.55,74942.03,40730.35,0.77,0.428,3.34,3.55,20070817,67802.0,1.28,28.78,9.63,34.83,14.14,47500.0
000718,苏宁环球,区域地产,吉林,16.85,22.89,30.35,1999957.63,1813041.63,13428.05,103756.95,0.34,0.177,2.46,1.62,19970408,318059.34,1.05,-29.87,-33.27,36.84,18.64,90404.0
300459,金科文化,化工原料,浙江,53.19,5.22,19.71,1072859.63,210293.17,43055.71,666890.75,3.38,0.25,4.78,2.22,20150515,69982.0,0.36,56.08,92.16,45.23,28.21,33891.0
603886,元祖股份,食品,上海,17.07,1.21,2.4,242441.66,189048.81,27790.03,51494.55,2.15,0.82,5.04,3.71,20161228,36594.55,1.52,5.38,33.12,65.38,14.06,20604.0
300493,润欣科技,通信设备,上海,80.93,1.55,3.0,108984.07,104065.34,319.56,3264.37,0.11,0.181,1.67,8.81,20151210,15264.51,0.51,18.88,10.34,10.4,2.97,19900.0
300079,数码科技,通信设备,北京,50.75,12.08,13.78,421534.84,268095.28,46464.78,71994.06,0.52,0.061,2.59,1.59,20100430,134967.94,0.98,-3.25,-42.01,42.0,8.67,92116.0
601208,东材科技,化工原料,四川,29.98,6.27,6.27,299341.78,110238.36,151952.17,122113.97,1.95,0.139,3.68,1.51,20110520,38366.0,0.61,6.12,117.99,20.99,6.84,41750.0
002372,伟星新材,其他建材,浙江,25.93,8.93,10.08,419790.5,277050.41,85914.56,69460.21,0.69,0.83,3.17,6.66,20100318,125997.95,1.25,17.51,22.45,46.72,21.04,17100.0
600009,上海机场,机场,上海,23.76,10.93,19.27,2754740.0,1007960.63,905877.31,257549.8,1.34,1.912,13.04,3.48,19980218,1931995.75,10.03,15.98,31.29,49.82,45.69,32000.0
600965,福成股份,农业综合,河北,57.26,5.28,8.19,245133.38,143125.02,55215.32,29767.09,0.36,0.044,2.31,4.4,20040713,71210.11,0.87,17.65,46.46,32.16,10.27,21806.0
002540,亚太科技,铝,江苏,32.33,7.05,12.71,337188.53,190470.11,107842.11,71100.31,0.56,0.21,2.98,2.44,20110118,124541.65,0.98,30.05,6.82,20.78,9.05,79234.0
603903,中持股份,环境保护,北京,52.24,0.74,1.03,134481.05,70691.86,289.32,43229.18,4.18,0.65,6.94,4.53,20170314,18596.6,1.8,29.37,33.03,29.47,11.75,14523.0
002216,三全食品,食品,河南,57.44,5.72,8.13,373813.03,175656.73,128773.02,30687.1,0.38,0.098,2.47,3.05,20080220,88042.36,1.08,11.44,17.19,34.53,2.06,37815.0
600400,红豆股份,服饰,江苏,60.41,14.5,18.09,546740.25,295921.34,40704.01,147717.77,0.82,0.026,2.53,2.46,20010108,109669.4,0.61,20.88,51.3,24.5,6.72,40730.0
300199,翰宇药业,化学制药,深圳,44.31,5.88,9.35,529800.75,259870.41,80349.17,184626.95,1.98,0.36,4.16,3.76,20110407,119098.75,1.27,45.75,12.95,84.21,26.46,23500.0
600781,辅仁药业,中成药,河南,666.55,1.78,6.27,126992.4,38365.92,78971.36,12936.33,0.21,0.07,2.15,8.75,19961218,5580.18,0.09,11.81,-34.87,44.32,3.48,13504.0
600900,长江电力,水力发电,北京,14.91,115.06,220.0,30588756.0,1533629.75,25277520.0,4429287.5,2.01,0.807,6.14,2.61,20031118,4111039.25,1.87,-0.05,9.55,61.37,47.69,110000.0
000546,金圆股份,水泥,吉林,453.45,5.64,7.15,791688.88,306907.09,329506.53,166851.36,2.33,0.008,4.76,3.08,19931215,93181.81,1.3,816.98,115.23,6.51,0.44,14613.0
002422,科伦药业,化学制药,四川,83.08,10.29,14.4,2701952.25,1101001.38,920096.0,351495.28,2.44,0.268,8.28,3.59,20100603,596266.19,4.14,26.51,-28.1,47.57,4.89,29633.0
600008,首创股份,环境保护,北京,39.15,48.21,48.21,5099431.0,933444.81,489776.5,60764.32,0.13,0.127,1.68,2.97,20000427,202689.77,0.42,17.36,0.18,31.4,6.59,281700.0
600599,熊猫金控,多元金融,湖南,151.21,1.66,1.66,126942.52,89495.18,887.69,50607.8,3.05,0.121,4.36,4.19,20010828,3934.31,0.24,2.63,-3.17,74.81,5.85,24700.0
600182,S佳通,汽车配件,黑龙江,145.0,1.7,3.4,278879.56,171897.17,97913.06,119.85,0.0,0.18,2.54,10.28,19990507,39894.8,1.17,14.36,-59.57,13.06,1.77,33100.0
002470,金正大,农药化肥,山东,38.66,27.27,31.58,1967104.38,1163960.13,469100.75,114005.67,0.36,0.227,2.98,2.94,20100908,468823.25,1.48,5.86,-29.64,16.15,3.61,43600.0
002013,中航机电,航空,湖北,52.31,20.95,24.06,2222488.0,1373613.13,386964.03,253444.27,1.05,0.241,3.55,3.55,20040705,287841.91,1.2,8.45,-0.71,26.17,6.27,75717.0
002603,以岭药业,中成药,河北,29.03,9.89,12.06,775118.5,398889.88,266193.03,294094.47,2.44,0.373,5.9,2.45,20110728,260766.84,2.16,4.15,5.22,68.49,14.69,41823.0
300087,荃银高科,种植业,安徽,194.42,3.45,4.22,140719.11,100254.36,19662.13,13948.25,0.33,0.014,1.76,6.33,20100526,16099.4,0.38,34.59,125.27,38.84,4.78,9036.0
300618,寒锐钴业,小金属,江苏,65.12,1.14,1.92,217386.63,186961.77,23365.28,43278.15,2.25,2.341,5.8,26.28,20170306,56197.96,2.93,97.16,575.04,48.9,30.68,21399.0
603899,晨光文具,文教休闲,上海,43.52,9.2,9.2,438827.91,297461.69,87093.21,27234.76,0.3,0.689,3.08,9.74,20150127,137235.91,1.49,36.35,28.63,25.73,9.97,11238.0
600530,交大昂立,医疗保健,上海,35.08,7.8,7.8,236613.92,33139.68,8212.82,5185.66,0.07,0.121,2.09,2.7,20010702,27797.85,0.36,0.17,-30.56,56.4,47.76,44300.0
002903,宇环数控,机床制造,湖南,52.49,0.25,1.0,75712.45,64028.17,5599.87,29444.5,2.94,1.0,6.13,6.76,20171013,18054.5,1.81,-3.74,-1.72,45.47,31.56,21300.0
000651,格力电器,家用电器,广东,13.96,59.7,60.16,22072378.0,17467548.0,1727772.0,18340.06,0.03,2.57,9.75,4.91,19961118,4870734.5,8.1,34.51,37.68,31.37,13.94,363550.0
300114,中航电测,元器件,陕西,74.23,5.91,5.91,213115.7,143894.09,43962.59,20224.92,0.34,0.039,2.51,4.65,20100827,53124.23,0.9,21.48,37.38,34.72,7.6,15993.0
000576,广东甘化,造纸,广东,0.0,4.34,4.43,120966.85,54319.28,27029.9,84243.13,1.9,-0.639,2.3,8.81,19940907,-31929.47,-0.72,0.37,-376.4,2.61,-59.59,12489.0
000011,深物业A,区域地产,深圳,13.77,1.76,5.96,539333.13,450584.0,2934.68,11893.8,0.2,1.045,4.9,2.94,19920330,191131.86,3.21,41.06,75.55,43.96,21.45,47200.0
002463,沪电股份,元器件,江苏,35.54,16.73,16.74,599230.75,294985.31,256605.8,16807.73,0.1,0.122,2.08,2.07,20100818,134280.27,0.8,22.07,55.95,17.94,4.4,92600.0
002526,山东矿机,工程机械,山东,56.47,5.34,6.17,306071.31,182220.8,44608.85,154565.94,2.51,0.13,3.71,1.76,20101217,7177.22,0.12,61.35,567.47,21.36,5.16,45000.0
000301,东方市场,综合类,江苏,35.09,12.18,12.18,441532.91,227788.3,38406.37,64300.43,0.53,0.188,2.94,2.24,20000529,134629.56,1.11,40.21,55.02,31.34,20.55,98700.0
002245,澳洋顺昌,仓储物流,江苏,24.51,9.14,9.87,651851.56,340962.41,202896.09,34146.21,0.35,0.36,2.44,3.61,20080605,100489.24,1.02,86.32,72.36,24.01,9.88,68923.0
600587,新华医疗,医疗保健,山东,378.47,4.03,4.06,1177027.0,677408.31,192974.31,160108.63,3.94,0.031,7.98,1.94,20020927,112960.77,2.78,20.09,-91.51,19.31,0.18,33424.0
300389,艾比森,半导体,深圳,53.31,1.4,3.2,179917.63,118466.02,34575.09,8529.28,0.27,0.332,3.26,5.42,20140801,57638.88,1.8,32.71,-29.96,36.29,6.85,9839.0
300461,田中精机,专用机械,浙江,120.82,0.24,0.71,113191.7,60073.13,6194.35,28957.23,4.1,0.328,4.78,11.07,20150519,8747.55,1.24,387.7,575.02,42.09,6.3,5845.0
600833,第一医药,医药商业,上海,59.52,2.23,2.23,113596.82,68622.3,8000.43,6518.93,0.29,0.195,3.17,3.66,19940224,17652.88,0.79,2.44,-5.56,15.86,2.79,23954.0
002725,跃岭股份,汽车配件,浙江,140.02,0.69,1.6,111855.0,49659.9,40849.95,39317.05,2.46,0.1,5.68,2.45,20140129,30394.25,1.9,21.68,-64.84,16.13,2.04,11000.0
002707,众信旅游,旅游服务,北京,43.08,5.14,8.5,509577.31,315596.78,8226.7,41419.23,0.49,0.28,2.63,4.49,20140123,84444.67,0.99,19.19,8.27,9.89,1.93,30500.0
