,code,name,date,nums,nlast,count,clast,amount,ratio
1031,01800,中国交通建设,2017-09-30,2,-9,474.60,-607.75,3931.67,0.04
1032,01766,中国中车,2017-09-30,2,-5,172.00,-614.93,1014.22,0.01
1033,01658,邮储银行,2017-09-30,1,-3,34.40,-475.90,131.24,0.00
1034,01513,丽珠医药,2017-09-30,2,-2,142.66,-32.39,5478.77,0.41
1035,01398,工商银行,2017-09-30,23,4,15339.54,-2857.28,75595.48,0.06
1036,01336,新华保险,2017-09-30,9,-20,1210.08,-1491.60,45392.71,0.58
1037,01288,农业银行,2017-09-30,8,-5,5732.30,-5349.10,17046.77,0.02
1038,01055,中国南方航空股份,2017-09-30,3,-9,921.60,-778.60,4212.79,0.13
1039,01033,中石化油服,2017-09-30,1,0,531.00,-131.00,613.59,0.19
1040,00998,中信银行,2017-09-30,1,-9,340.40,-1024.50,1434.55,0.01
1041,00939,建设银行,2017-09-30,16,-4,17720.52,-1750.83,97585.54,1.85
1042,00916,龙源电力,2017-09-30,1,-7,345.10,-2430.80,1706.53,0.00
1043,00902,华能国际电力股份,2017-09-30,2,-6,139.60,-2555.70,572.90,0.01
1044,00857,中国石油股份,2017-09-30,1,-9,1267.60,-1594.88,5331.29,0.01
1045,00763,中兴通讯,2017-09-30,2,-5,279.32,-378.18,6063.71,0.08
1046,00753,中国国航,2017-09-30,1,-6,700.00,-498.60,3860.01,0.08
1047,00728,中国电信,2017-09-30,1,-9,13334.00,-3152.20,45317.47,0.00
1048,00386,中国石油化工股份,2017-09-30,6,-4,2186.60,-1343.13,10868.30,0.02
1049,00347,鞍钢股份,2017-09-30,1,-2,31.20,-112.67,182.65,0.01
1050,00323,马鞍山钢铁股份,2017-09-30,2,0,2100.00,993.20,6815.97,0.35
1051,002880,卫光生物,2017-09-30,1,-385,0.16,-44.15,10.29,0.01
1052,002876,三利谱,2017-09-30,2,-4,45.87,4.45,3449.42,2.29
1053,002866,传艺科技,2017-09-30,1,-52,77.89,25.60,2484.55,2.17
1054,002861,瀛通通讯,2017-09-30,2,-58,54.01,34.67,2024.28,1.76
1055,002860,星帅尔,2017-09-30,27,-333,20.83,-227.41,875.55,1.37
1056,002859,洁美科技,2017-09-30,34,-258,71.41,-197.82,2605.41,1.23
1057,002850,科达利,2017-09-30,13,-90,550.27,-264.29,49469.61,15.72
1058,002842,翔鹭钨业,2017-09-30,1,-25,9.76,-11.57,526.94,0.39
1059,002841,视源股份,2017-09-30,16,-114,1078.67,-290.77,80846.42,26.63
1060,002840,华统股份,2017-09-30,1,-21,0.18,-9.33,5.27,0.00
1061,002838,道恩股份,2017-09-30,1,-39,0.10,-273.61,3.99,0.00
1062,002833,弘亚数控,2017-09-30,10,-51,670.76,-231.54,43398.22,20.11
1063,002831,裕同科技,2017-09-30,6,-169,199.59,-1506.48,12785.52,4.99
1064,002829,星网宇达,2017-09-30,3,-25,390.00,-510.50,14987.70,10.26
1065,002827,高争民爆,2017-09-30,2,-12,0.41,-1.67,10.69,0.01
1066,002821,凯莱英,2017-09-30,25,-171,218.22,-665.78,13138.92,1.83
1067,002815,崇达技术,2017-09-30,3,-60,22.28,-67.17,773.12,0.19
1068,002812,创新股份,2017-09-30,16,-60,365.33,-308.65,45665.96,5.81
1069,002807,江阴银行,2017-09-30,1,-88,230.00,-842.57,2265.50,0.32
1070,002799,环球印务,2017-09-30,1,-11,0.16,-1.36,3.65,0.00
1071,002797,第一创业,2017-09-30,12,-180,649.98,-4022.43,8241.72,0.34
1072,002787,华源控股,2017-09-30,1,-7,2.08,-34.70,31.64,0.02
1073,002777,久远银海,2017-09-30,3,-23,153.37,11.30,5642.42,2.55
1074,002775,文科园林,2017-09-30,4,-32,170.44,-464.29,3652.51,1.35
1075,002773,康弘药业,2017-09-30,13,-41,1662.32,-423.21,86423.82,23.59
1076,002770,科迪乳业,2017-09-30,4,-7,576.48,189.90,3257.12,1.05
1077,002768,国恩股份,2017-09-30,5,-11,716.39,-183.53,18984.36,8.23
1078,002766,索菱股份,2017-09-30,10,-25,1174.90,-1119.53,23122.09,6.66
1079,002759,东兴安盈宝货币A,2017-09-30,1,-14,14.95,1.10,425.93,0.01
1080,002759,天际股份,2017-09-30,1,-14,14.95,1.10,425.93,0.16
1081,002758,华通医药,2017-09-30,3,-23,301.30,-754.99,3962.05,1.95
1082,002756,永兴特钢,2017-09-30,5,-19,114.81,-209.24,3872.99,0.66
1083,002746,仙坛股份,2017-09-30,4,-30,94.66,-154.32,2758.33,1.16
1084,002745,木林森,2017-09-30,9,-31,942.30,-298.79,44712.08,5.80
1085,002743,富煌钢构,2017-09-30,1,-4,596.40,-877.55,8313.85,2.92
1086,002739,万达电影,2017-09-30,35,-254,1145.98,-1907.69,58833.57,2.71
1087,002736,国信证券,2017-09-30,9,-258,4109.44,-23228.13,56258.22,1.87
1088,002732,燕塘乳业,2017-09-30,1,-11,55.16,-65.68,1794.48,0.88
1089,002727,一心堂,2017-09-30,13,-110,1581.70,-1126.37,32741.22,3.04
1090,002721,金一文化,2017-09-30,5,-32,528.86,-951.03,7562.63,1.08
1091,002718,友邦吊顶,2017-09-30,1,-21,26.53,-80.66,1539.29,1.02
1092,002717,岭南园林,2017-09-30,21,-70,1146.70,-1729.72,33827.77,3.48
1093,002716,金贵银业,2017-09-30,1,-60,1264.54,-2050.96,22066.26,3.78
1094,002714,牧原股份,2017-09-30,35,-298,2786.65,-5074.94,103300.94,2.88
1095,002713,东易日盛,2017-09-30,1,-35,0.01,-489.90,0.15,0.00
1096,002712,思美传媒,2017-09-30,6,-69,268.32,-1622.63,5921.82,1.03
1097,002709,天赐材料,2017-09-30,41,-103,1898.60,-346.41,101343.02,10.07
1098,002707,众信旅游,2017-09-30,4,-97,924.49,-4524.64,12415.88,1.77
1099,002706,良信电器,2017-09-30,2,-29,747.31,-557.97,9021.86,1.49
1100,002705,新宝股份,2017-09-30,6,-91,1591.57,-5368.54,21556.64,7.17
1101,002701,奥瑞金,2017-09-30,1,-151,103.72,-9481.68,673.14,0.06
1102,002699,美盛文化,2017-09-30,1,-73,143.26,-1454.68,2681.76,0.18
1103,002696,百洋股份,2017-09-30,5,-40,880.63,-347.08,17453.78,5.00
1104,002695,煌上煌,2017-09-30,3,-29,85.98,-84.74,1735.08,0.17
1105,002694,顾地科技,2017-09-30,13,-14,6049.05,-1297.67,133663.35,10.94
1106,002690,美亚光电,2017-09-30,10,-94,239.55,-2701.95,4304.75,0.35
1107,002686,亿利达,2017-09-30,2,-41,60.00,-965.54,763.80,0.15
1108,002685,华东重机,2017-09-30,5,-1,2325.94,1636.01,26701.75,4.15
1109,002684,猛狮科技,2017-09-30,1,-7,60.00,-174.56,1385.40,0.17
1110,002683,宏大爆破,2017-09-30,10,-20,882.90,-958.38,8193.33,1.37
1111,002682,龙洲股份,2017-09-30,3,-4,374.07,-309.76,4919.07,1.90
1112,002680,长生生物,2017-09-30,2,-54,37.94,-3347.22,579.40,0.09
1113,002677,浙江美大,2017-09-30,8,-44,1325.61,-1885.88,21461.59,2.07
1114,002675,东诚药业,2017-09-30,4,-77,448.83,-5373.85,5632.76,0.83
1115,002673,西部证券,2017-09-30,4,-238,10.39,-19167.50,162.00,0.00
1116,002672,东江环保,2017-09-30,2,-115,1753.51,-5616.99,28476.92,2.62
1117,002669,康达新材,2017-09-30,5,-7,410.98,-263.89,12825.85,2.05
1118,002668,奥马电器,2017-09-30,4,-54,1564.19,-2090.91,31315.13,3.38
1119,002665,首航节能,2017-09-30,11,-83,3679.37,-1249.54,30428.36,2.08
1120,002664,信质电机,2017-09-30,4,-58,106.05,-2065.01,3111.64,0.27
1121,002663,普邦股份,2017-09-30,1,-73,0.84,-2582.19,4.50,0.00
1122,002662,京威股份,2017-09-30,4,-54,1041.74,-4139.89,8229.76,0.69
1123,002659,中泰桥梁,2017-09-30,11,-10,2556.72,-800.87,36970.19,8.49
1124,002648,卫星石化,2017-09-30,5,-48,422.31,-449.80,6492.45,0.53
1125,002643,万润股份,2017-09-30,10,-102,281.24,-5097.13,3597.08,0.34
1126,002640,跨境通,2017-09-30,63,-164,13763.62,-7217.63,319747.72,11.03
1127,002639,雪人股份,2017-09-30,4,-6,405.76,-2095.74,4256.45,0.76
1128,002638,勤上股份,2017-09-30,3,-30,1116.43,-6387.29,10159.48,1.19
1129,002637,赞宇科技,2017-09-30,5,-8,238.49,-254.15,3014.51,0.75
1130,002635,安洁科技,2017-09-30,89,-238,6140.74,-3724.66,249682.67,10.53
1131,002627,宜昌交运,2017-09-30,1,-17,38.73,-142.44,749.87,0.29
1132,002626,金达威,2017-09-30,3,-42,253.01,-1368.91,3795.18,0.42
1133,002625,光启技术,2017-09-30,2,-26,9.36,-86.55,340.33,0.03
1134,002624,完美世界,2017-09-30,45,-202,4955.39,-4179.33,162338.55,14.76
1135,002619,艾格拉斯,2017-09-30,1,-35,0.24,-515.35,1.53,0.00
1136,002618,丹邦科技,2017-09-30,1,-15,575.18,-217.62,6165.89,1.05
1137,002617,露笑科技,2017-09-30,3,-6,2125.00,-1794.68,32491.23,2.94
1138,002615,哈尔斯,2017-09-30,2,-74,200.72,-3614.64,1985.10,0.49
1139,002614,奥佳华,2017-09-30,11,-63,8005.01,-3436.67,140407.89,14.45
1140,002612,朗姿股份,2017-09-30,1,-33,9.34,-330.02,128.24,0.02
1141,002611,东方精工,2017-09-30,3,-45,157.92,-5924.33,2136.65,0.28
1142,002610,爱康科技,2017-09-30,6,-90,133.50,-5015.57,341.76,0.03
1143,002609,捷顺科技,2017-09-30,1,-29,568.18,-716.91,8732.95,0.87
1144,002608,江苏国信,2017-09-30,4,-7,70.32,-23.73,822.74,0.13
1145,002606,大连电瓷,2017-09-30,10,-12,120.42,-85.33,2521.18,0.30
1146,002603,以岭药业,2017-09-30,1,-127,57.21,-2181.35,930.78,0.05
1147,002602,世纪华通,2017-09-30,2,-95,77.97,-698.03,2431.23,0.08
1148,002601,中银证券保本1号混合,2017-09-30,15,-145,415.38,-3462.76,7721.91,0.00
1149,002601,龙蟒佰利,2017-09-30,15,-145,415.38,-3462.76,7721.91,0.60
1150,002600,江粉磁材,2017-09-30,6,-67,295.30,-3773.48,2436.19,0.17
1151,002599,盛通股份,2017-09-30,5,-20,1604.03,-727.49,22793.31,6.08
1152,002597,金禾实业,2017-09-30,32,-54,984.29,-1844.58,21801.95,1.74
1153,002596,海南瑞泽,2017-09-30,1,-15,818.45,-1024.50,8446.38,1.00
1154,002594,比亚迪,2017-09-30,65,-225,1250.87,-3713.70,85434.70,0.69
1155,002589,瑞康医药,2017-09-30,18,-243,2796.25,-10083.49,40098.22,2.31
1156,002589,山西证券保本混合A,2017-09-30,18,-243,2796.25,-10083.49,40098.22,0.99
1157,002587,奥拓电子,2017-09-30,4,-47,104.15,-1105.14,843.62,0.19
1158,002586,围海股份,2017-09-30,2,-18,130.86,-1657.51,1269.34,0.18
1159,002585,双星新材,2017-09-30,4,-24,6510.39,-1485.76,51660.22,6.98
1160,002584,西陇科学,2017-09-30,1,-11,8.36,-128.70,130.58,0.02
1161,002583,海能达,2017-09-30,46,-167,13332.35,-7937.91,221183.69,7.63
1162,002582,好想你,2017-09-30,1,-63,47.58,-1364.27,613.32,0.15
1163,002581,未名医药,2017-09-30,3,-51,937.81,-1711.42,20988.14,2.34
1164,002573,清新环境,2017-09-30,48,-162,3333.40,-2920.76,72668.06,3.11
1165,002572,索菲亚,2017-09-30,82,-281,16643.23,-8460.53,629114.25,18.02
1166,002570,贝因美,2017-09-30,2,-98,445.40,-6535.02,4574.21,0.44
1167,002568,百润股份,2017-09-30,8,-81,1870.11,-1467.50,33681.95,4.61
1168,002567,唐人神,2017-09-30,9,-43,1760.53,-5592.93,14101.81,2.79
1169,002564,天沃科技,2017-09-30,4,-51,162.83,-3477.31,1594.11,0.22
1170,002563,森马服饰,2017-09-30,4,-105,330.84,-4847.71,2914.74,0.12
1171,002562,兄弟科技,2017-09-30,10,-12,504.69,-646.72,9690.01,0.95
1172,002557,洽洽食品,2017-09-30,3,-56,315.93,-1714.43,4593.56,0.62
1173,002556,辉隆股份,2017-09-30,1,-25,75.00,-1081.78,622.50,0.10
1174,002555,三七互娱,2017-09-30,38,-363,2658.98,-8756.41,59295.17,4.02
1175,002554,惠博普,2017-09-30,2,-61,439.99,-2329.52,2463.94,0.47
1176,002553,南方轴承,2017-09-30,1,-7,86.27,-12.29,954.19,0.25
1177,002547,春兴精工,2017-09-30,1,-21,485.72,-617.38,4492.91,0.48
1178,002544,杰赛科技,2017-09-30,15,-109,650.90,-4793.67,15087.75,1.26
1179,002540,亚太科技,2017-09-30,3,-28,265.37,-342.79,1939.82,0.26
1180,002537,海联金汇,2017-09-30,5,-44,1539.47,-3643.97,17059.60,1.53
1181,002536,西泵股份,2017-09-30,20,-40,2680.81,-63.77,42303.19,8.14
1182,002534,杭锅股份,2017-09-30,6,-38,1091.36,-712.42,12867.17,1.50
1183,002532,新界泵业,2017-09-30,2,-22,1470.64,-1293.64,11632.77,2.85
1184,002531,天顺风能,2017-09-30,20,-42,4789.05,-9716.03,29540.46,2.69
1185,002530,金财互联,2017-09-30,12,-18,1320.00,-921.70,41250.15,7.71
1186,002529,海源机械,2017-09-30,9,-33,1837.62,-1328.64,36035.71,9.19
1187,002528,英飞拓,2017-09-30,2,-25,973.45,-4552.68,5684.96,0.97
1188,002527,新时达,2017-09-30,1,-32,10.00,-578.58,111.90,0.02
1189,002522,浙江众成,2017-09-30,2,-38,1918.46,-444.84,26359.69,2.17
1190,002520,日发精机,2017-09-30,1,-6,155.15,-940.43,1641.50,0.28
1191,002519,银河电子,2017-09-30,12,-63,2193.17,-6738.38,19080.59,2.28
1192,002518,科士达,2017-09-30,7,-86,1705.91,-2545.73,29989.86,2.95
1193,002517,恺英网络,2017-09-30,9,-144,674.91,-2708.96,12242.95,1.16
1194,002516,旷达科技,2017-09-30,1,-19,105.29,-577.54,584.35,0.07
1195,002511,中顺洁柔,2017-09-30,28,-67,2169.59,-11276.98,30352.63,2.94
1196,002510,天汽模,2017-09-30,10,-20,361.68,-338.17,3099.59,0.40
1197,002509,天广中茂,2017-09-30,16,-12,2871.83,-1464.77,28344.98,1.43
1198,002508,老板电器,2017-09-30,55,-369,6429.79,-6586.45,271658.50,6.81
1199,002507,涪陵榨菜,2017-09-30,54,-106,6217.35,-13463.21,92452.02,7.99
1200,002505,大康农业,2017-09-30,1,-79,56.35,-3120.63,175.25,0.01
1201,002504,*ST弘高,2017-09-30,17,-23,146.03,-235.20,1182.87,0.35
1202,002503,搜于特,2017-09-30,9,-75,4079.37,-1620.18,26411.27,1.32
1203,002502,骅威文化,2017-09-30,1,-61,31.53,-1499.40,284.72,0.05
1204,002501,利源精制,2017-09-30,20,-75,1023.60,-3872.97,11157.28,1.09
1205,002500,山西证券,2017-09-30,3,-262,580.00,-18423.82,6554.00,0.21
1206,002497,雅化集团,2017-09-30,23,-48,4928.64,-468.83,91031.93,5.13
1207,002496,辉丰股份,2017-09-30,12,-67,3292.92,-900.83,17748.86,2.18
1208,002494,华斯股份,2017-09-30,3,-16,479.88,-439.24,6046.51,1.26
1209,002493,荣盛石化,2017-09-30,1,-63,100.00,-1996.07,996.00,0.03
1210,002491,通鼎互联,2017-09-30,6,-111,170.33,-1944.05,2445.96,0.15
1211,002488,金固股份,2017-09-30,6,-34,3561.15,-285.77,41877.34,7.00
1212,002484,江海股份,2017-09-30,1,-29,404.14,-1687.24,3891.84,0.50
1213,002482,广田集团,2017-09-30,2,-88,9.90,-3155.05,89.50,0.01
1214,002481,双塔食品,2017-09-30,6,-37,2529.96,-932.68,16697.76,2.00
1215,002480,新筑股份,2017-09-30,9,-26,4094.91,-1650.42,32145.03,6.35
1216,002479,富春环保,2017-09-30,5,-167,1011.96,-7260.65,11688.14,1.38
1217,002477,雏鹰农牧,2017-09-30,6,-124,392.37,-5865.81,1722.50,0.13
1218,002475,中邮睿利增强债券,2017-09-30,137,-398,27261.95,-7666.19,560882.32,6649.26
1219,002475,立讯精密,2017-09-30,137,-398,27261.95,-7666.19,560882.32,8.61
1220,002474,中邮睿信增强债券,2017-09-30,1,-30,9.00,-100.88,98.19,2.20
1221,002474,榕基软件,2017-09-30,1,-30,9.00,-100.88,98.19,0.01
1222,002472,双环传动,2017-09-30,3,-26,869.95,-910.28,9525.95,1.30
1223,002470,金正大,2017-09-30,16,-233,8140.06,-11290.67,65527.47,2.58
1224,002468,申通快递,2017-09-30,1,-99,11.37,-1181.47,294.56,0.03
1225,002467,二六三,2017-09-30,2,-28,16.00,-244.75,157.12,0.02
1226,002466,天齐锂业,2017-09-30,178,-344,11761.05,-5485.67,826684.15,11.90
1227,002465,海格通信,2017-09-30,51,-175,25422.44,-8432.74,294646.08,12.74
1228,002465,东兴众智优选混合,2017-09-30,51,-175,25422.44,-8432.74,294646.08,20.21
1229,002463,沪电股份,2017-09-30,6,-116,525.65,-7130.81,2596.74,0.31
1230,002462,嘉事堂,2017-09-30,13,-100,1155.58,-1356.41,40040.91,4.61
1231,002460,赣锋锂业,2017-09-30,212,-131,8751.99,-2408.34,764048.56,12.11
1232,002458,益生股份,2017-09-30,4,-66,161.33,-2026.17,3852.68,0.56
1233,002457,青龙管业,2017-09-30,1,-10,110.00,96.25,1749.00,0.39
1234,002456,欧菲光,2017-09-30,268,-385,49041.13,-13809.38,1039181.56,18.29
1235,002455,百川股份,2017-09-30,1,-12,411.28,-1448.83,5243.82,0.87
1236,002454,松芝股份,2017-09-30,7,-37,1528.27,-277.71,22312.80,3.71
1237,002453,天马精化,2017-09-30,1,-7,24.27,17.35,189.79,0.04
1238,002450,康得新,2017-09-30,86,-352,16095.07,-16869.53,341376.43,5.55
1239,002449,国星光电,2017-09-30,18,-83,2615.97,-4666.03,50357.46,6.08
1240,002444,巨星科技,2017-09-30,12,-116,1161.58,-2941.11,17458.62,1.08
1241,002440,闰土股份,2017-09-30,5,-147,3.56,-1892.73,65.40,0.00
1242,002439,启明星辰,2017-09-30,38,-176,8266.12,-6881.22,183011.83,9.96
1243,002436,兴森科技,2017-09-30,2,-67,841.96,-6460.90,5380.12,0.63
1244,002434,万里扬,2017-09-30,8,-145,3492.82,-12234.85,43555.46,3.42
1245,002433,太安堂,2017-09-30,2,-87,907.38,-1852.97,8411.41,1.26
1246,002431,棕榈股份,2017-09-30,4,-97,1804.70,-1908.29,17041.27,1.56
1247,002430,杭氧股份,2017-09-30,13,-31,847.30,-4567.39,10023.56,1.02
1248,002429,兆驰股份,2017-09-30,3,-67,109.45,-4131.27,372.13,0.03
1249,002428,云南锗业,2017-09-30,1,-69,0.01,-904.75,0.07,0.00
1250,002426,胜利精密,2017-09-30,31,-170,14966.82,-14741.54,96514.24,5.41
1251,002425,凯撒文化,2017-09-30,2,-68,445.06,-3003.21,4101.25,0.58
1252,002422,科伦药业,2017-09-30,14,-155,1183.22,-4620.09,21558.18,0.83
1253,002421,达实智能,2017-09-30,4,-71,931.21,-9013.22,6667.44,0.54
1254,002419,天虹股份,2017-09-30,6,-90,1044.05,-3009.18,16589.90,1.30
1255,002415,海康威视,2017-09-30,205,-377,18725.77,-11131.23,599224.75,2.20
1256,002414,高德红外,2017-09-30,5,-125,394.86,-5034.83,7948.49,0.65
1257,002413,雷科防务,2017-09-30,2,-52,13.32,-4309.09,154.51,0.02
1258,002411,必康股份,2017-09-30,2,-144,631.92,-3700.06,17011.40,1.81
1259,002410,广联达,2017-09-30,32,-159,4084.83,-3948.08,83534.75,3.65
1260,002409,雅克科技,2017-09-30,5,-17,712.21,-721.44,16119.51,2.14
1261,002408,齐翔腾达,2017-09-30,3,-91,1960.00,-3514.34,24088.37,1.15
1262,002407,多氟多,2017-09-30,2,-115,116.93,-2194.38,3074.18,0.19
1263,002406,远东传动,2017-09-30,2,-21,247.52,-359.88,2051.94,0.44
1264,002405,四维图新,2017-09-30,48,-118,1071.94,-3052.34,27463.21,1.01
1265,002403,爱仕达,2017-09-30,3,-23,1160.92,-567.70,14836.56,3.72
1266,002402,和而泰,2017-09-30,1,-53,128.43,-1153.75,1297.14,0.15
1267,002400,省广股份,2017-09-30,8,-191,3791.86,-12555.40,25699.05,2.21
1268,002399,海普瑞,2017-09-30,15,-140,1085.99,-2427.11,18668.18,0.87
1269,002398,建研集团,2017-09-30,2,-19,60.17,-2047.09,860.43,0.18
1270,002396,星网锐捷,2017-09-30,15,-196,1492.17,-7540.31,30738.66,2.79
1271,002394,联发股份,2017-09-30,2,-42,22.26,-2034.37,309.80,0.07
1272,002391,长青股份,2017-09-30,7,-28,807.01,-1242.97,12912.17,2.24
1273,002389,南洋科技,2017-09-30,3,-61,47.30,-1364.76,1178.24,0.09
1274,002387,黑牛食品,2017-09-30,6,-25,1007.75,-1320.28,17544.87,3.06
1275,002386,天原集团,2017-09-30,8,-9,3661.04,3462.91,39868.70,5.45
1276,002385,大北农,2017-09-30,17,-263,3094.90,-13078.44,19064.58,0.83
1277,002384,东山精密,2017-09-30,43,-138,11200.24,-260.52,321670.83,13.22
1278,002383,合众思壮,2017-09-30,3,-40,1200.35,-2502.69,19625.77,2.02
1279,002382,蓝帆医疗,2017-09-30,1,-16,43.87,-367.12,534.78,0.09
1280,002376,新北洋,2017-09-30,17,-98,2985.66,-3873.86,37440.24,4.98
1281,002375,亚厦股份,2017-09-30,13,-96,4807.26,-3637.08,44611.35,3.59
1282,002374,丽鹏股份,2017-09-30,1,-14,160.00,-1788.66,1065.60,0.25
1283,002373,千方科技,2017-09-30,9,-88,248.16,-1235.62,3451.97,0.23
1284,002372,伟星新材,2017-09-30,22,-127,2163.54,-6532.11,37429.29,2.19
1285,002371,北方华创,2017-09-30,15,-96,2386.12,-1782.35,71177.90,6.81
1286,002369,卓翼科技,2017-09-30,4,-12,176.50,93.10,1669.69,0.37
1287,002368,太极股份,2017-09-30,12,-142,2414.91,-4941.28,66868.95,5.85
1288,002367,康力电梯,2017-09-30,2,-57,1041.23,-1280.43,11161.98,1.31
1289,002366,台海核电,2017-09-30,64,-152,9747.50,1716.46,276244.10,19.92
1290,002365,永安药业,2017-09-30,9,-64,424.05,-2053.67,17000.03,2.27
1291,002363,隆基机械,2017-09-30,1,-13,33.42,-171.08,328.52,0.09
1292,002359,北讯集团,2017-09-30,1,-7,4.25,0.85,99.83,0.01
1293,002357,富临运业,2017-09-30,1,-27,1074.71,-1235.25,10768.60,3.43
1294,002354,天神娱乐,2017-09-30,4,-176,371.60,-2106.80,7461.70,0.72
1295,002353,杰瑞股份,2017-09-30,9,-142,1587.67,-2955.72,24624.75,1.66
1296,002352,顺丰控股,2017-09-30,5,-127,765.04,106.11,32267.19,3.83
1297,002345,潮宏基,2017-09-30,2,-50,203.36,-514.75,2297.97,0.24
1298,002344,海宁皮城,2017-09-30,13,-101,2795.77,-1982.58,22897.32,2.50
1299,002343,慈文传媒,2017-09-30,66,-231,3703.59,-4536.62,143366.05,14.93
1300,002341,新纶科技,2017-09-30,9,-30,1323.23,-1170.59,31694.56,3.58
1301,002340,格林美,2017-09-30,81,-147,31167.00,-25723.28,253895.66,9.98
1302,002338,奥普光电,2017-09-30,3,-48,1497.41,-1122.61,29079.80,6.24
1303,002335,科华恒盛,2017-09-30,2,-46,6.34,-746.88,244.03,0.02
1304,002334,英威腾,2017-09-30,3,-26,1604.58,539.57,14553.51,2.18
1305,002332,仙琚制药,2017-09-30,18,-91,2639.82,-6270.43,23045.62,3.44
1306,002329,皇氏集团,2017-09-30,2,-63,640.20,-5193.66,5825.79,0.95
1307,002327,富安娜,2017-09-30,7,-40,280.87,-1685.34,2581.19,0.34
1308,002322,理工环科,2017-09-30,12,-52,2567.25,-2543.54,57686.17,8.17
1309,002320,海峡股份,2017-09-30,10,-26,1417.77,913.54,27575.71,6.85
1310,002317,众生药业,2017-09-30,2,-113,34.08,-2819.94,394.65,0.04
1311,002314,南山控股,2017-09-30,4,-40,1054.63,-1706.93,6485.97,1.43
1312,002313,日海通讯,2017-09-30,2,-21,692.12,-141.21,18936.40,2.22
1313,002311,海大集团,2017-09-30,49,-217,6857.76,-10490.02,126662.86,4.48
1314,002310,东方园林,2017-09-30,99,-264,22888.07,-7031.09,480283.29,8.71
1315,002309,中利集团,2017-09-30,2,-87,126.38,-2417.27,1819.87,0.20
1316,002308,威创股份,2017-09-30,16,-111,6184.61,-3522.66,94253.40,7.37
1317,002304,洋河股份,2017-09-30,145,-272,3622.92,-1321.64,367726.35,2.88
1318,002303,美盈森,2017-09-30,5,-41,4817.98,-4806.56,41001.04,3.12
1319,002299,圣农发展,2017-09-30,12,-175,1354.88,-3611.60,20756.72,3.33
1320,002298,中电鑫龙,2017-09-30,1,-25,202.98,-588.54,2248.98,0.36
1321,002297,博云新材,2017-09-30,1,-7,150.18,34.34,1694.09,0.38
1322,002294,信立泰,2017-09-30,23,-165,2909.59,-1814.14,89935.28,2.78
1323,002293,罗莱生活,2017-09-30,5,-29,48.50,-963.34,533.99,0.07
1324,002292,奥飞娱乐,2017-09-30,9,-183,195.94,-2739.12,2907.75,0.15
1325,002288,超华科技,2017-09-30,1,-25,15.42,-148.17,106.24,0.02
1326,002285,世联行,2017-09-30,10,-150,2984.09,-10520.95,34824.36,1.74
1327,002283,天润曲轴,2017-09-30,1,-30,202.46,-105.85,1336.24,0.18
1328,002281,光迅科技,2017-09-30,6,-99,170.54,-946.62,4335.13,0.28
1329,002279,久其软件,2017-09-30,4,-77,55.97,-2802.63,684.46,0.18
1330,002276,万马股份,2017-09-30,2,-82,1376.65,-458.35,13379.68,1.47
1331,002276,中邮纯债恒利债券A,2017-09-30,2,-82,1376.65,-458.35,13379.68,335.77
1332,002273,水晶光电,2017-09-30,49,-196,6106.13,-4112.59,155950.61,9.44
1333,002271,东方雨虹,2017-09-30,73,-208,12225.90,-3109.48,471553.02,14.93
1334,002268,卫士通,2017-09-30,11,-132,929.70,-7578.34,21011.18,1.68
1335,002263,大东南,2017-09-30,3,-15,13.13,-139.57,43.07,0.01
1336,002262,恩华药业,2017-09-30,18,-103,2597.42,-8740.19,36805.42,2.57
1337,002261,拓维信息,2017-09-30,2,-108,136.88,-1469.56,1392.07,0.14
1338,002260,德奥通航,2017-09-30,5,-41,2385.11,-3250.47,60176.07,8.99
1339,002256,兆新股份,2017-09-30,2,-14,2.16,-23.58,9.48,0.00
1340,002253,川大智胜,2017-09-30,3,-31,10.76,-875.26,273.15,0.05
1341,002252,上海莱士,2017-09-30,46,-203,3076.01,-2395.41,64011.72,0.68
1342,002251,步步高,2017-09-30,7,-51,384.94,-396.93,5181.36,0.52
1343,002250,联化科技,2017-09-30,16,-176,2324.27,-11810.25,29959.90,2.80
1344,002249,大洋电机,2017-09-30,1,-113,18.10,-6049.83,154.75,0.01
1345,002247,帝龙文化,2017-09-30,6,-46,1055.44,-2698.19,15631.07,1.81
1346,002245,澳洋顺昌,2017-09-30,12,-73,634.33,-4506.84,5785.10,0.70
1347,002244,滨江集团,2017-09-30,14,-141,3381.54,-4970.37,23028.32,1.09
1348,002242,九阳股份,2017-09-30,9,-218,612.91,-3215.41,11847.49,0.80
1349,002241,歌尔股份,2017-09-30,193,-500,25967.75,-22690.60,525587.29,8.00
1350,002240,威华股份,2017-09-30,1,-18,303.48,-519.28,5019.49,0.62
1351,002239,奥特佳,2017-09-30,1,-21,1386.14,-3265.82,6584.16,0.72
1352,002237,恒邦股份,2017-09-30,2,-32,21.68,-802.28,248.89,0.02
1353,002236,大华股份,2017-09-30,205,-397,37001.51,-13608.11,890626.34,12.76
1354,002235,安妮股份,2017-09-30,1,-29,83.75,-1576.70,1002.51,0.23
1355,002233,塔牌集团,2017-09-30,4,-79,695.47,-398.55,9208.02,0.78
1356,002230,科大讯飞,2017-09-30,80,-225,1781.91,-6055.93,95599.26,1.37
