,code,name,date,nums,nlast,count,clast,amount,ratio
1042,300196,长海股份,2017-06-30,38,31,2128.07,536.65,63310.03,5.01
1043,300195,长荣股份,2017-06-30,31,29,2546.76,2516.34,36367.76,8.80
1044,300194,福安药业,2017-06-30,51,44,2663.08,2266.84,18508.43,2.98
1045,300192,科斯伍德,2017-06-30,12,10,159.00,139.64,2405.13,0.66
1046,300191,潜能恒信,2017-06-30,20,18,12.60,-8.36,335.31,0.04
1047,300190,维尔利,2017-06-30,21,16,2394.83,746.49,35347.67,5.95
1048,300188,美亚柏科,2017-06-30,57,50,2145.71,620.04,37099.40,4.73
1049,300185,通裕重工,2017-06-30,49,48,8330.07,8276.57,21741.48,2.55
1050,300183,东软载波,2017-06-30,54,43,767.78,-356.02,15724.10,1.69
1051,300182,捷成股份,2017-06-30,175,160,14558.91,8432.74,139183.18,6.83
1052,300180,华峰超纤,2017-06-30,41,34,3289.61,1311.41,87799.73,8.42
1053,300179,四方达,2017-06-30,29,28,1796.70,1751.68,11750.41,3.78
1054,300178,腾邦国际,2017-06-30,48,47,367.49,367.49,4703.91,0.67
1055,300176,鸿特精密,2017-06-30,3,1,4.11,-3.99,271.18,0.04
1056,300171,东富龙,2017-06-30,33,31,684.26,389.29,7999.01,1.09
1057,300169,天晟新材,2017-06-30,16,13,1052.48,464.64,8262.00,3.23
1058,300168,万达信息,2017-06-30,180,172,4376.36,4233.58,63676.00,4.30
1059,300166,东方国信,2017-06-30,233,218,16053.61,13298.03,215599.99,15.45
1060,300164,通源石油,2017-06-30,30,26,3552.81,1951.41,24336.75,9.35
1061,300162,雷曼股份,2017-06-30,24,23,412.53,304.37,4343.99,1.27
1062,300161,华中数控,2017-06-30,33,17,3045.57,1234.07,58109.50,18.30
1063,300159,新研股份,2017-06-30,119,108,23137.49,14105.53,306340.37,22.45
1064,300156,神雾环保,2017-06-30,255,125,16832.41,3694.90,551429.69,23.32
1065,300154,瑞凌股份,2017-06-30,21,20,1916.85,1703.26,16254.88,4.29
1066,300152,科融环境,2017-06-30,39,26,5109.68,2535.85,42473.75,7.17
1067,300150,世纪瑞尔,2017-06-30,9,3,228.24,-54.91,1730.09,0.42
1068,300149,量子高科,2017-06-30,12,8,653.99,7.51,13733.76,1.55
1069,300148,天舟文化,2017-06-30,31,21,1425.81,776.68,20623.92,1.81
1070,300147,香雪制药,2017-06-30,75,72,3128.93,2951.27,32134.07,4.73
1071,300146,汤臣倍健,2017-06-30,192,182,7520.13,7257.42,103326.62,5.16
1072,300145,中金环境,2017-06-30,212,130,26433.86,15786.77,447260.18,26.12
1073,300144,宋城演艺,2017-06-30,312,272,16603.80,7220.21,346521.28,12.05
1074,300143,星普医科,2017-06-30,9,5,1461.87,181.57,40420.64,9.92
1075,300142,沃森生物,2017-06-30,76,46,13940.21,4875.67,172300.99,9.49
1076,300141,和顺电气,2017-06-30,24,22,1399.08,1366.58,17432.48,5.59
1077,300140,中环装备,2017-06-30,21,18,435.88,361.87,7802.29,1.79
1078,300139,晓程科技,2017-06-30,27,25,1463.50,1418.47,15352.09,5.34
1079,300138,晨光生物,2017-06-30,74,50,7305.71,3410.74,95850.98,24.09
1080,300137,先河环保,2017-06-30,26,13,191.42,-3793.16,4555.69,0.56
1081,300136,信维通信,2017-06-30,355,222,23582.29,3311.92,943763.29,25.58
1082,300134,大富科技,2017-06-30,83,82,2266.97,2211.84,52956.39,2.95
1083,300133,华策影视,2017-06-30,242,238,10040.92,9702.85,112458.29,6.52
1084,300129,泰胜风能,2017-06-30,32,19,8198.95,-625.98,58130.56,13.23
1085,300128,锦富技术,2017-06-30,21,18,861.19,479.92,7234.02,1.07
1086,300124,汇川技术,2017-06-30,350,294,19217.67,8713.28,490819.28,11.94
1087,300122,智飞生物,2017-06-30,136,119,8813.77,3991.99,168431.21,5.51
1088,300121,阳谷华泰,2017-06-30,77,75,2133.67,2125.67,29444.70,7.51
1089,300120,经纬电材,2017-06-30,32,30,1471.86,556.88,19340.27,7.20
1090,300119,瑞普生物,2017-06-30,41,35,1770.65,861.09,25214.00,4.55
1091,300118,东方日升,2017-06-30,83,82,2434.21,2422.36,34200.70,3.70
1092,300116,坚瑞沃能,2017-06-30,110,102,6786.55,6259.32,72955.43,4.67
1093,300115,长盈精密,2017-06-30,333,258,19129.46,6771.15,558197.67,21.63
1094,300114,中航电测,2017-06-30,55,46,7238.37,4385.42,97573.17,15.86
1095,300113,顺网科技,2017-06-30,256,231,10155.48,6724.25,273182.36,14.75
1096,300110,华仁药业,2017-06-30,20,14,567.77,-947.13,5075.88,0.58
1097,300109,新开源,2017-06-30,48,40,487.16,395.71,20773.04,4.21
1098,300107,建新股份,2017-06-30,5,2,152.73,-332.23,1185.17,0.28
1099,300106,西部牧业,2017-06-30,22,15,1307.36,560.81,14001.80,6.22
1100,300105,龙源技术,2017-06-30,3,2,72.02,5.30,490.46,0.14
1101,300104,乐视网,2017-06-30,246,177,14094.36,3783.21,408925.24,3.80
1102,300103,达刚路机,2017-06-30,18,17,81.72,-221.51,1560.76,0.39
1103,300101,振芯科技,2017-06-30,84,80,12560.96,11135.83,175853.46,22.59
1104,300100,双林股份,2017-06-30,83,70,1940.98,1176.20,50637.89,6.75
1105,300098,高新兴,2017-06-30,93,90,6955.98,6623.98,89732.10,9.01
1106,300097,智云股份,2017-06-30,87,60,6215.75,3425.73,167825.19,27.42
1107,300096,易联众,2017-06-30,38,35,864.63,825.63,11828.08,2.01
1108,300095,华伍股份,2017-06-30,5,4,143.21,-336.55,1548.07,0.46
1109,300094,国联水产,2017-06-30,41,38,2317.84,1951.07,17036.10,2.98
1110,300091,金通灵,2017-06-30,6,4,2008.36,1317.49,27052.56,3.84
1111,300090,盛运环保,2017-06-30,74,62,4973.81,27.16,47101.95,4.70
1112,300089,文化长城,2017-06-30,28,20,2495.94,-8.61,36451.11,6.02
1113,300088,长信科技,2017-06-30,144,126,9883.66,9470.92,151047.42,4.30
1114,300087,荃银高科,2017-06-30,13,11,542.73,541.73,7674.15,1.28
1115,300084,海默科技,2017-06-30,10,9,138.36,-42.63,1275.70,0.37
1116,300083,劲胜智能,2017-06-30,196,173,22135.98,18191.07,204536.44,19.54
1117,300082,奥克股份,2017-06-30,15,14,1097.05,890.71,7569.66,1.63
1118,300081,恒信东方,2017-06-30,18,9,5322.28,1917.52,65783.37,15.89
1119,300080,易成新能,2017-06-30,9,5,1967.39,-136.85,15306.30,3.91
1120,300079,数码科技,2017-06-30,74,72,6068.26,4439.63,35499.31,4.40
1121,300078,思创医惠,2017-06-30,139,127,8439.87,8021.32,90559.83,13.49
1122,300073,当升科技,2017-06-30,85,78,2438.93,2177.73,60826.86,7.28
1123,300072,三聚环保,2017-06-30,260,170,7602.01,3816.96,281654.48,5.11
1124,300071,华谊嘉信,2017-06-30,31,27,490.44,434.30,3972.57,0.82
1125,300070,碧水源,2017-06-30,473,400,26106.53,11046.57,486886.81,8.42
1126,300069,金利华电,2017-06-30,2,1,1.31,-18.69,42.81,0.01
1127,300068,南都电源,2017-06-30,130,98,12999.80,2460.42,218916.66,21.12
1128,300067,安诺其,2017-06-30,29,22,3011.13,1938.03,18939.99,4.69
1129,300066,三川智慧,2017-06-30,15,14,22.76,14.76,126.09,0.02
1130,300065,海兰信,2017-06-30,126,90,9192.99,5838.18,226910.98,29.11
1131,300064,豫金刚石,2017-06-30,13,11,870.71,155.26,9055.34,1.43
1132,300061,康旗股份,2017-06-30,55,48,2425.77,340.17,44682.77,9.71
1133,300059,东方财富,2017-06-30,332,271,27287.10,16075.35,327990.97,6.36
1134,300058,蓝色光标,2017-06-30,205,189,23361.32,11402.92,182685.53,13.10
1135,300056,三维丝,2017-06-30,23,20,1018.38,412.38,15438.57,3.40
1136,300055,万邦达,2017-06-30,97,96,2951.28,2939.92,54303.62,3.41
1137,300054,鼎龙股份,2017-06-30,96,66,22675.35,11835.42,230608.29,25.10
1138,300050,世纪鼎利,2017-06-30,56,47,7138.26,2714.12,71882.24,15.36
1139,300049,福瑞股份,2017-06-30,30,26,1610.58,-42.81,27170.43,6.39
1140,300048,合康新能,2017-06-30,22,20,4193.01,4073.26,22013.31,4.18
1141,300047,天源迪科,2017-06-30,41,37,2259.50,2113.51,28492.36,6.52
1142,300045,华力创通,2017-06-30,55,54,9149.30,9148.49,93322.90,16.57
1143,300043,星辉娱乐,2017-06-30,117,115,4076.41,4074.27,33467.34,3.40
1144,300042,朗科科技,2017-06-30,7,4,38.64,-1.14,1410.37,0.29
1145,300041,回天新材,2017-06-30,12,6,524.58,-382.71,6672.64,1.55
1146,300040,九洲电气,2017-06-30,44,43,1376.64,1307.37,13959.18,4.52
1147,300038,梅泰诺,2017-06-30,48,32,1829.57,799.00,77482.09,9.99
1148,300037,新宙邦,2017-06-30,69,68,1513.89,1506.26,34789.17,4.34
1149,300036,超图软件,2017-06-30,69,64,1313.20,1161.91,21470.76,3.28
1150,300035,中科电气,2017-06-30,6,5,898.32,837.28,7366.25,1.92
1151,300034,钢研高纳,2017-06-30,55,50,4322.00,4202.30,68330.75,10.24
1152,300033,同花顺,2017-06-30,314,285,4940.32,2309.89,307337.20,9.96
1153,300032,金龙机电,2017-06-30,70,69,354.28,294.13,4942.20,0.47
1154,300031,宝通科技,2017-06-30,55,42,2340.67,1589.35,43045.00,7.11
1155,300027,华谊兄弟,2017-06-30,214,203,9417.95,8235.96,76191.20,3.79
1156,300026,红日药业,2017-06-30,149,146,13054.00,12920.05,61484.35,4.62
1157,300025,华星创业,2017-06-30,47,31,4548.00,1944.88,35792.72,10.61
1158,300024,机器人,2017-06-30,194,169,12301.52,956.19,239879.71,7.88
1159,300021,大禹节水,2017-06-30,29,25,5885.84,4580.28,48322.76,7.38
1160,300017,网宿科技,2017-06-30,277,245,13178.03,11750.72,159058.80,6.08
1161,300015,爱尔眼科,2017-06-30,214,185,17412.63,10192.24,405017.77,11.61
1162,300014,亿纬锂能,2017-06-30,130,122,6011.52,5930.20,109109.06,7.05
1163,300013,新宁物流,2017-06-30,9,8,1051.82,539.02,17523.33,4.47
1164,300012,华测检测,2017-06-30,59,40,22136.53,5046.87,102492.14,13.41
1165,300011,鼎汉技术,2017-06-30,72,54,2495.46,-3.30,39927.29,4.70
1166,300009,安科生物,2017-06-30,89,85,6139.91,5462.21,100755.98,9.08
1167,300007,汉威科技,2017-06-30,36,18,2568.70,623.67,49473.11,9.15
1168,300006,莱美药业,2017-06-30,21,20,3238.71,829.73,20986.85,4.46
1169,300005,探路者,2017-06-30,34,32,2675.97,2663.15,21086.64,3.00
1170,300003,乐普医疗,2017-06-30,256,209,30699.60,11761.50,678768.17,19.57
1171,300002,神州泰岳,2017-06-30,128,123,4945.83,4247.81,41248.22,2.55
1172,06881,中国银河,2017-06-30,5,4,661.08,646.08,4018.04,1.10
1173,06030,中信证券,2017-06-30,7,6,393.59,348.99,5513.63,0.04
1174,03993,洛阳钼业,2017-06-30,7,4,9534.10,8634.10,24741.76,0.74
1175,03988,中国银行,2017-06-30,17,6,16365.45,286.15,54386.19,0.08
1176,03968,招商银行,2017-06-30,15,9,1753.70,923.15,35844.91,0.09
1177,03898,中车时代电气,2017-06-30,4,0,113.12,-100.18,3760.20,0.00
1178,03606,福耀玻璃,2017-06-30,5,4,283.82,38.66,7365.37,0.14
1179,03328,交通银行,2017-06-30,10,7,1664.87,423.07,7961.65,0.04
1180,03323,中国建材,2017-06-30,2,1,24.27,-1252.73,97.80,0.00
1181,02899,紫金矿业,2017-06-30,14,13,7671.60,6231.60,17180.49,0.49
1182,02883,中海油田服务,2017-06-30,2,1,28.80,-101.20,156.48,0.01
1183,02727,上海电气,2017-06-30,8,6,2476.40,2087.20,8059.00,0.25
1184,02628,中国人寿,2017-06-30,19,11,1891.67,246.32,39157.35,0.09
1185,02607,上海医药,2017-06-30,11,9,740.91,413.20,14950.94,0.39
1186,02601,中国太保,2017-06-30,11,10,419.52,222.38,11615.36,0.07
1187,02600,中国铝业,2017-06-30,2,1,1130.40,755.60,3924.39,0.10
1188,02318,中国平安,2017-06-30,19,12,1485.64,793.99,66338.33,0.14
1189,02238,广汽集团,2017-06-30,29,20,10500.81,1952.01,124859.54,2.44
1190,02196,复星医药,2017-06-30,12,10,1535.81,1423.81,40321.69,0.80
1191,01988,民生银行,2017-06-30,8,7,738.65,593.40,4994.08,0.02
1192,01919,中远海控,2017-06-30,6,5,1758.70,1458.70,5631.22,0.23
1193,01898,中煤能源,2017-06-30,7,4,562.23,-227.37,1844.49,0.06
1194,01800,中国交通建设,2017-06-30,11,9,1082.35,831.85,9450.16,0.09
1195,01658,邮储银行,2017-06-30,4,1,510.30,-89.70,1993.05,0.00
1196,01398,工商银行,2017-06-30,19,6,18196.82,-795.38,83222.57,0.07
1197,01359,中国信达,2017-06-30,6,5,1817.53,1714.73,4591.48,0.00
1198,01336,新华保险,2017-06-30,29,24,2701.68,2427.15,93091.34,1.30
1199,01288,农业银行,2017-06-30,13,8,11081.40,7611.70,35488.09,0.04
1200,01186,中国铁建,2017-06-30,8,7,454.33,399.13,4014.70,0.04
1201,01088,中国神华,2017-06-30,9,7,391.48,312.98,5905.15,0.02
1202,01072,东方电气,2017-06-30,5,4,1807.44,1548.50,10996.24,0.91
1203,01071,华电国际电力股份,2017-06-30,8,7,3027.40,2827.00,9170.11,0.45
1204,01033,中石化油服,2017-06-30,1,0,662.00,0.00,706.71,0.23
1205,00998,中信银行,2017-06-30,10,9,1364.90,1184.90,5662.50,0.04
1206,00991,大唐发电,2017-06-30,5,2,5650.40,3450.40,12211.20,0.57
1207,00939,建设银行,2017-06-30,20,8,19471.35,-480.16,102239.23,2.03
1208,00914,海螺水泥,2017-06-30,6,4,137.69,102.69,3244.41,0.03
1209,00902,华能国际电力股份,2017-06-30,8,7,2695.30,695.30,12678.58,0.26
1210,00874,白云山,2017-06-30,11,8,1372.80,1287.00,25557.28,1.28
1211,00857,中国石油股份,2017-06-30,10,8,2862.48,750.28,11875.85,0.02
1212,00763,中兴通讯,2017-06-30,7,6,657.50,597.58,10637.14,0.19
1213,00753,中国国航,2017-06-30,7,6,1198.60,98.60,8374.59,0.14
1214,00728,中国电信,2017-06-30,10,9,16486.20,5028.20,53085.31,0.00
1215,00489,东风集团股份,2017-06-30,3,1,214.20,41.00,1715.94,0.00
1216,00386,中国石油化工股份,2017-06-30,10,5,3529.73,-2285.07,18658.44,0.04
1217,00347,鞍钢股份,2017-06-30,3,1,143.87,-910.13,726.69,0.02
1218,00317,中船防务,2017-06-30,1,0,14.00,-5.60,169.63,0.03
1219,002860,星帅尔,2017-06-30,360,339,248.23,241.63,11938.85,16.33
1220,002859,洁美科技,2017-06-30,292,266,269.23,261.45,19454.34,4.63
1221,002856,美芝股份,2017-06-30,55,52,5.62,5.25,179.16,0.22
1222,002855,捷荣技术,2017-06-30,36,17,12.45,8.08,213.70,0.21
1223,002851,麦格米特,2017-06-30,47,37,70.46,68.98,2809.22,1.58
1224,002850,科达利,2017-06-30,103,95,814.56,813.06,73953.82,23.27
1225,002845,同兴达,2017-06-30,24,23,2.51,2.50,179.92,0.05
1226,002841,视源股份,2017-06-30,130,124,1369.45,1168.92,101640.29,33.81
1227,002840,华统股份,2017-06-30,22,21,9.51,9.33,242.17,0.21
1228,002839,张家港行,2017-06-30,115,111,575.21,569.70,9042.31,3.18
1229,002838,道恩股份,2017-06-30,40,38,273.71,90.81,9798.79,8.69
1230,002833,弘亚数控,2017-06-30,61,59,902.31,663.28,52784.85,27.05
1231,002831,裕同科技,2017-06-30,175,170,1706.07,1585.93,127954.96,42.64
1232,002829,星网宇达,2017-06-30,28,24,900.50,662.58,29707.51,23.70
1233,002826,易明医药,2017-06-30,25,24,159.92,159.70,3348.71,3.37
1234,002821,凯莱英,2017-06-30,196,167,884.00,768.53,64505.32,7.41
1235,002813,路畅科技,2017-06-30,11,9,1.86,-118.13,58.02,0.06
1236,002811,亚泰国际,2017-06-30,6,4,3.72,2.60,91.15,0.08
1237,002808,苏州恒久,2017-06-30,10,9,1.70,1.59,31.16,0.02
1238,002799,环球印务,2017-06-30,12,11,1.53,1.42,30.39,0.02
1239,002797,第一创业,2017-06-30,192,191,4672.41,4671.87,43032.87,2.44
1240,002795,永和智控,2017-06-30,5,2,1.17,0.73,28.30,0.02
1241,002792,通宇通讯,2017-06-30,32,29,298.44,268.89,10335.09,4.19
1242,002791,坚朗五金,2017-06-30,16,10,11.93,-60.84,277.19,0.15
1243,002787,华源控股,2017-06-30,8,6,36.78,34.75,690.55,0.35
1244,002781,奇信股份,2017-06-30,9,7,14.27,1.80,419.99,0.15
1245,002777,久远银海,2017-06-30,26,21,142.07,32.37,9888.24,2.37
1246,002776,柏堡龙,2017-06-30,12,11,192.84,165.59,4470.06,2.58
1247,002775,文科园林,2017-06-30,36,32,634.73,522.61,12859.55,5.03
1248,002774,快意电梯,2017-06-30,46,29,13.74,7.92,192.34,0.16
1249,002773,康弘药业,2017-06-30,54,46,2085.53,1071.01,109073.23,29.59
1250,002769,普路通,2017-06-30,17,14,215.48,127.32,3275.35,0.84
1251,002768,国恩股份,2017-06-30,16,14,899.92,872.96,18853.39,10.34
1252,002766,索菱股份,2017-06-30,35,26,2294.43,955.72,79666.30,13.02
1253,002765,蓝黛传动,2017-06-30,12,5,854.10,6.77,9301.15,5.21
1254,002763,汇洁股份,2017-06-30,26,24,117.46,79.29,3377.09,1.01
1255,002762,金发拉比,2017-06-30,9,8,183.65,-16.35,4361.69,2.50
1256,002761,多喜爱,2017-06-30,9,7,247.07,173.78,9410.89,4.19
1257,002758,华通医药,2017-06-30,26,22,1056.28,974.60,14830.22,6.82
1258,002757,南兴装备,2017-06-30,6,3,8.50,-13.26,318.67,0.21
1259,002756,永兴特钢,2017-06-30,24,22,324.05,290.63,9138.32,1.87
1260,002752,昇兴股份,2017-06-30,9,8,3.47,0.26,42.30,0.02
1261,002749,国光股份,2017-06-30,6,4,8.93,-0.13,601.35,0.48
1262,002748,世龙实业,2017-06-30,14,13,492.10,470.44,9571.33,6.03
1263,002747,埃斯顿,2017-06-30,6,1,37.98,-204.98,434.47,0.13
1264,002745,木林森,2017-06-30,40,35,1241.09,588.05,46404.46,7.65
1265,002743,富煌钢构,2017-06-30,5,4,1473.96,540.11,18336.03,7.23
1266,002742,三圣股份,2017-06-30,3,2,0.59,-68.35,15.75,0.00
1267,002740,爱迪尔,2017-06-30,14,13,141.94,133.64,1491.79,0.82
1268,002739,万达电影,2017-06-30,289,230,3053.67,-462.91,155645.47,7.22
1269,002738,中矿资源,2017-06-30,28,24,272.18,-500.93,5525.29,2.60
1270,002737,葵花药业,2017-06-30,44,43,272.21,179.87,8384.15,2.16
1271,002736,国信证券,2017-06-30,267,231,27337.57,3604.08,362222.77,12.45
1272,002733,雄韬股份,2017-06-30,11,10,29.54,-12.90,477.58,0.18
1273,002727,一心堂,2017-06-30,123,111,2708.07,1797.65,49828.47,5.20
1274,002721,金一文化,2017-06-30,37,35,1479.88,1449.88,22094.64,3.03
1275,002718,友邦吊顶,2017-06-30,22,20,107.19,16.50,6243.79,4.12
1276,002717,岭南园林,2017-06-30,91,86,2876.43,2782.63,77088.27,8.74
1277,002716,金贵银业,2017-06-30,61,51,3315.50,1326.29,63624.47,9.92
1278,002714,牧原股份,2017-06-30,333,288,7861.59,4960.33,213992.40,8.12
1279,002713,东易日盛,2017-06-30,36,35,489.91,489.90,9979.44,5.51
1280,002712,思美传媒,2017-06-30,75,68,1890.95,1516.35,40806.68,7.24
1281,002709,天赐材料,2017-06-30,144,133,2245.02,1393.91,92427.31,11.90
1282,002707,众信旅游,2017-06-30,101,96,5449.13,3582.67,71547.12,10.43
1283,002706,良信电器,2017-06-30,31,29,1305.28,921.63,15506.72,2.61
1284,002705,新宝股份,2017-06-30,97,79,6960.11,5067.40,102536.78,31.37
1285,002701,奥瑞金,2017-06-30,152,134,9585.40,4569.76,61250.68,5.33
1286,002699,美盛文化,2017-06-30,74,73,1597.94,1586.65,22051.57,2.03
1287,002696,百洋股份,2017-06-30,45,43,1227.71,1151.69,25622.34,6.98
1288,002694,顾地科技,2017-06-30,27,10,7346.72,2850.15,162244.35,13.29
1289,002690,美亚光电,2017-06-30,104,96,2941.50,2021.65,56417.96,4.35
1290,002688,金河生物,2017-06-30,30,28,2690.41,2621.50,23917.74,4.94
1291,002687,乔治白,2017-06-30,25,24,1953.25,1852.21,15040.04,5.50
1292,002686,亿利达,2017-06-30,43,39,1025.54,855.47,14029.37,2.50
1293,002683,宏大爆破,2017-06-30,30,24,1841.28,256.95,16608.33,2.86
1294,002682,龙洲股份,2017-06-30,7,6,683.83,644.35,9129.13,3.47
1295,002681,奋达科技,2017-06-30,86,83,929.83,907.70,11706.62,0.85
1296,002680,长生生物,2017-06-30,56,50,3385.16,2052.73,51759.10,7.93
1297,002677,浙江美大,2017-06-30,52,35,3211.49,1566.64,44736.09,5.02
1298,002675,东诚药业,2017-06-30,81,65,5822.68,3735.56,84277.16,10.79
1299,002674,兴业科技,2017-06-30,26,25,801.35,250.51,10064.90,3.33
1300,002673,西部证券,2017-06-30,242,224,19177.89,18688.57,272709.60,5.48
1301,002672,东江环保,2017-06-30,117,104,7370.50,1088.02,124487.67,11.03
1302,002671,龙泉股份,2017-06-30,4,-1,167.27,-71.02,1855.04,0.38
1303,002670,国盛金控,2017-06-30,129,124,3711.14,3705.71,59007.11,7.52
1304,002669,康达新材,2017-06-30,12,10,674.86,669.20,19341.36,3.37
1305,002668,奥马电器,2017-06-30,58,53,3655.10,2772.21,72005.49,7.89
1306,002666,德联集团,2017-06-30,17,13,1980.02,-279.41,12533.50,2.62
1307,002665,首航节能,2017-06-30,94,83,4928.90,1160.76,35488.11,2.79
1308,002664,信质电机,2017-06-30,62,53,2171.06,1133.55,62135.75,5.43
1309,002663,普邦股份,2017-06-30,74,73,2583.03,2378.46,14025.87,1.55
1310,002662,京威股份,2017-06-30,58,55,5181.64,4360.68,37307.78,3.45
1311,002661,克明面业,2017-06-30,17,15,1578.90,1578.76,25625.51,4.78
1312,002659,中泰桥梁,2017-06-30,21,8,3357.59,-28.96,52378.38,11.15
1313,002654,万润科技,2017-06-30,19,17,515.58,395.58,4784.62,0.91
1314,002653,海思科,2017-06-30,33,32,478.27,474.67,6222.24,0.44
1315,002652,扬子新材,2017-06-30,19,16,787.92,698.06,5680.89,1.54
1316,002651,利君股份,2017-06-30,11,10,113.91,30.92,1106.07,0.11
1317,002648,卫星石化,2017-06-30,53,52,872.12,636.40,14389.91,1.09
1318,002643,万润股份,2017-06-30,112,109,5378.37,4994.72,79384.78,6.43
1319,002641,永高股份,2017-06-30,15,12,187.94,-210.13,982.91,0.17
1320,002640,跨境通,2017-06-30,227,204,20981.25,11356.46,442593.36,16.81
1321,002639,雪人股份,2017-06-30,10,9,2501.50,1995.89,22717.42,4.68
1322,002638,勤上股份,2017-06-30,33,30,7503.71,5869.04,62101.09,8.01
1323,002637,赞宇科技,2017-06-30,13,11,492.64,53.33,5271.30,1.54
1324,002636,金安国纪,2017-06-30,129,107,2803.27,-115.94,48412.52,11.15
1325,002635,安洁科技,2017-06-30,327,266,9865.40,6964.48,357324.80,16.91
1326,002631,德尔未来,2017-06-30,39,37,527.79,430.62,7774.37,1.80
1327,002630,华西能源,2017-06-30,48,46,1813.32,1792.58,21016.41,2.46
1328,002626,金达威,2017-06-30,45,42,1621.92,1368.91,23112.37,2.70
1329,002624,完美世界,2017-06-30,247,229,9134.72,7316.14,313321.03,27.21
1330,002620,中邮未来新蓝筹灵活配置混合,2017-06-30,4,3,1.52,1.37,63.77,0.37
1331,002620,瑞和股份,2017-06-30,4,3,1.52,1.37,63.77,0.00
1332,002618,丹邦科技,2017-06-30,16,15,792.80,282.67,9489.83,1.45
1333,002617,露笑科技,2017-06-30,9,5,3919.68,-577.55,58912.80,5.42
1334,002616,长青集团,2017-06-30,16,5,896.84,-2070.46,10143.27,1.25
1335,002615,哈尔斯,2017-06-30,76,72,3815.36,3660.44,43113.59,9.30
1336,002614,奥佳华,2017-06-30,74,65,11441.68,4061.52,208009.76,20.65
1337,002611,东方精工,2017-06-30,48,42,6082.25,2222.63,87219.50,10.64
1338,002609,捷顺科技,2017-06-30,30,27,1285.10,141.30,19237.90,1.96
1339,002607,亚夏汽车,2017-06-30,16,13,1520.17,1456.16,6947.18,1.85
1340,002604,龙力生物,2017-06-30,33,30,1036.42,102.33,9649.08,1.82
1341,002603,以岭药业,2017-06-30,128,125,2238.56,2166.91,39085.26,1.98
1342,002602,世纪华通,2017-06-30,97,93,776.00,642.01,28137.81,0.76
1343,002601,中银证券保本1号混合,2017-06-30,160,150,3878.14,2812.40,63523.90,0.00
1344,002601,龙蟒佰利,2017-06-30,160,150,3878.14,2812.40,63523.90,5.58
1345,002600,江粉磁材,2017-06-30,73,70,4068.78,3622.91,46628.16,2.41
1346,002599,盛通股份,2017-06-30,25,18,2331.52,1522.83,34250.02,8.83
1347,002598,山东章鼓,2017-06-30,5,4,71.78,64.52,821.85,0.23
1348,002597,金禾实业,2017-06-30,86,78,2828.87,2590.28,61839.12,5.01
1349,002596,海南瑞泽,2017-06-30,16,14,1842.95,1510.99,15278.02,2.26
1350,002595,豪迈科技,2017-06-30,68,63,2057.92,1451.38,45747.56,2.57
1351,002594,比亚迪,2017-06-30,290,258,4964.57,2844.38,247980.27,2.74
1352,002593,日上集团,2017-06-30,30,24,4422.98,2866.16,23264.87,6.32
1353,002591,恒大高新,2017-06-30,7,6,48.92,41.27,749.91,0.19
1354,002590,山西证券保本混合C,2017-06-30,18,17,86.87,70.73,1217.05,0.03
1355,002590,万安科技,2017-06-30,18,17,86.87,70.73,1217.05,0.18
1356,002589,瑞康医药,2017-06-30,261,195,12879.74,8593.23,198148.26,10.66
1357,002589,山西证券保本混合A,2017-06-30,261,195,12879.74,8593.23,198148.26,4.55
1358,002587,奥拓电子,2017-06-30,51,50,1209.29,1114.54,9118.03,2.16
1359,002585,双星新材,2017-06-30,28,23,7996.15,6654.77,61810.22,8.57
1360,002583,海能达,2017-06-30,213,174,21270.26,11946.49,340457.33,12.17
1361,002581,未名医药,2017-06-30,54,41,2649.23,433.27,54176.75,6.61
1362,002579,中京电子,2017-06-30,8,6,4.55,2.91,49.91,0.01
1363,002578,闽发铝业,2017-06-30,5,2,113.23,49.13,491.42,0.13
1364,002573,清新环境,2017-06-30,210,185,6254.16,3401.51,117703.23,5.84
1365,002572,索菲亚,2017-06-30,363,262,25103.77,14903.35,1027569.04,27.19
1366,002570,贝因美,2017-06-30,100,76,6980.41,4760.90,94933.63,6.83
1367,002568,百润股份,2017-06-30,89,67,3337.61,452.94,55471.15,8.23
1368,002567,唐人神,2017-06-30,52,21,7353.46,2881.19,75345.28,11.65
1369,002564,天沃科技,2017-06-30,55,32,3640.14,-1543.76,33234.52,4.95
1370,002563,森马服饰,2017-06-30,109,98,5178.56,4655.25,43914.16,1.93
1371,002562,兄弟科技,2017-06-30,22,18,1151.41,925.30,15866.46,2.16
1372,002559,亚威股份,2017-06-30,45,43,1686.48,951.20,18348.92,4.72
1373,002557,洽洽食品,2017-06-30,59,47,2030.36,1778.22,29379.30,4.00
1374,002555,三七互娱,2017-06-30,401,369,11415.38,8496.29,291891.31,17.28
1375,002554,惠博普,2017-06-30,63,45,2769.51,-2212.46,16340.13,2.99
1376,002550,千红制药,2017-06-30,46,45,903.53,833.53,5366.96,0.71
1377,002549,凯美特气,2017-06-30,4,2,71.07,26.71,584.20,0.11
1378,002548,金新农,2017-06-30,31,30,692.73,599.89,8368.21,2.16
1379,002547,春兴精工,2017-06-30,22,21,1103.10,562.93,11876.17,1.09
1380,002544,杰赛科技,2017-06-30,124,121,5444.56,4527.59,124136.08,10.56
