,code,name,area
2792,000011,深物业A,深圳
2793,002294,信立泰,深圳
2794,601318,中国平安,深圳
2795,002594,比亚迪,深圳
2796,300543,朗科智能,深圳
2797,601139,深圳燃气,深圳
2798,600162,香江控股,深圳
2799,300167,迪威视讯,深圳
2800,300124,汇川技术,深圳
2801,000049,德赛电池,深圳
2802,002475,立讯精密,深圳
2803,002882,金龙羽,深圳
2804,002340,格林美,深圳
2805,000078,海王生物,深圳
2806,002008,大族激光,深圳
2807,000090,天健集团,深圳
2808,002121,科陆电子,深圳
2809,000020,深华发Ａ,深圳
2810,000555,神州信息,深圳
2811,002055,得润电子,深圳
2812,000048,康达尔,深圳
2813,603978,深圳新星,深圳
2814,300713,英可瑞,深圳
2815,300671,富满电子,深圳
2816,300602,飞荣达,深圳
2817,002482,广田集团,深圳
2818,300162,雷曼股份,深圳
2819,300572,安车检测,深圳
2820,300333,兆日科技,深圳
2821,300679,电连技术,深圳
2822,300197,铁汉生态,深圳
2823,600998,九州通,湖北
2824,000988,华工科技,湖北
2825,600421,仰帆控股,湖北
2826,600133,东湖高新,湖北
2827,002694,顾地科技,湖北
2828,600068,葛洲坝,湖北
2829,000553,沙隆达Ａ,湖北
2830,000759,中百集团,湖北
2831,000971,高升控股,湖北
2832,600885,宏发股份,湖北
2833,000926,福星股份,湖北
2834,600566,济川药业,湖北
2835,000785,武汉中商,湖北
2836,000707,双环科技,湖北
2837,000627,天茂集团,湖北
2838,600745,闻泰科技,湖北
2839,601311,骆驼股份,湖北
2840,000615,京汉股份,湖北
2841,000939,凯迪生态,湖北
2842,300220,金运激光,湖北
2843,300054,鼎龙股份,湖北
2844,000783,长江证券,湖北
2845,000902,新洋丰,湖北
2846,300536,农尚环境,湖北
2847,600769,祥龙电业,湖北
2848,600275,*ST昌鱼,湖北
2849,002861,瀛通通讯,湖北
2850,002281,光迅科技,湖北
2851,300494,盛天网络,湖北
2852,300567,精测电子,湖北
2853,300387,富邦股份,湖北
2854,600568,中珠医疗,湖北
2855,600976,健民集团,湖北
2856,600774,汉商集团,湖北
2857,600681,百川能源,湖北
2858,000852,石化机械,湖北
2859,000883,湖北能源,湖北
2860,600168,武汉控股,湖北
2861,002627,宜昌交运,湖北
2862,002783,凯龙股份,湖北
2863,600801,华新水泥,湖北
2864,300516,久之洋,湖北
2865,300184,力源信息,湖北
2866,600086,东方金钰,湖北
2867,300046,台基股份,湖北
2868,002377,国创高新,湖北
2869,000665,湖北广电,湖北
2870,002365,永安药业,湖北
2871,600184,光电股份,湖北
2872,000966,长源电力,湖北
2873,600079,人福医药,湖北
2874,600298,安琪酵母,湖北
2875,002013,中航机电,湖北
2876,000670,盈方微,湖北
2877,600345,长江通信,湖北
2878,002305,南国置业,湖北
2879,600035,楚天高速,湖北
2880,000501,鄂武商Ａ,湖北
2881,300041,回天新材,湖北
2882,000826,启迪桑德,湖北
2883,300395,菲利华,湖北
2884,600136,当代明诚,湖北
2885,002159,三特索道,湖北
2886,300161,华中数控,湖北
2887,600141,兴发集团,湖北
2888,000678,襄阳轴承,湖北
2889,300278,华昌达,湖北
2890,000422,湖北宜化,湖北
2891,300276,三丰智能,湖北
2892,600498,烽火通信,湖北
2893,600293,三峡新材,湖北
2894,300205,天喻信息,湖北
2895,603716,塞力斯,湖北
2896,600703,三安光电,湖北
2897,600993,马应龙,湖北
2898,603738,泰晶科技,湖北
2899,300018,中元股份,湖北
2900,000708,大冶特钢,湖北
2901,000821,京山轻机,湖北
2902,000952,广济药业,湖北
2903,603067,振华股份,湖北
2904,000760,斯太尔,湖北
2905,600260,凯乐科技,湖北
2906,300527,华舟应急,湖北
2907,000520,长航凤凰,湖北
2908,600107,美尔雅,湖北
2909,300557,理工光科,湖北
2910,300323,华灿光电,湖北
2911,600006,东风汽车,湖北
2912,002414,高德红外,湖北
2913,300517,海波重科,湖北
2914,300683,海特生物,湖北
2915,600879,航天电子,湖北
2916,600355,精伦电子,湖北
2917,600757,长江传媒,湖北
2918,002194,武汉凡谷,湖北
2919,000590,启迪古汉,湖南
2920,600031,三一重工,湖南
2921,002903,宇环数控,湖南
2922,601636,旗滨集团,湖南
2923,000989,九 芝 堂,湖南
2924,000819,岳阳兴长,湖南
2925,300672,国科微,湖南
2926,000917,电广传媒,湖南
2927,300726,宏达电子,湖南
2928,000908,景峰医药,湖南
2929,000419,通程控股,湖南
2930,002452,长高集团,湖南
2931,300700,岱勒新材,湖南
2932,300474,景嘉微,湖南
2933,000799,酒鬼酒,湖南
2934,000932,*ST华菱,湖南
2935,603998,方盛制药,湖南
2936,603517,绝味食品,湖南
2937,300338,开元股份,湖南
2938,300015,爱尔眼科,湖南
2939,002251,步 步 高,湖南
2940,600975,新五丰,湖南
2941,002523,天桥起重,湖南
2942,002716,金贵银业,湖南
2943,300705,九典制药,湖南
2944,002549,凯美特气,湖南
2945,603721,中广天择,湖南
2946,603883,老百姓,湖南
2947,300148,天舟文化,湖南
2948,300665,飞鹿股份,湖南
2949,600961,株冶集团,湖南
2950,600390,五矿资本,湖南
2951,603319,湘油泵,湖南
2952,600731,湖南海利,湖南
2953,002567,唐人神,湖南
2954,002848,高斯贝尔,湖南
2955,000998,隆平高科,湖南
2956,600744,华银电力,湖南
2957,002892,科力尔,湖南
2958,000622,恒立实业,湖南
2959,603959,百利科技,湖南
2960,300035,中科电气,湖南
2961,002097,山河智能,湖南
2962,000157,中联重科,湖南
2963,002125,湘潭电化,湖南
2964,300268,佳沃股份,湖南
2965,300515,三德科技,湖南
2966,300216,千山药机,湖南
2967,000900,现代投资,湖南
2968,002661,克明面业,湖南
2969,600458,时代新材,湖南
2970,300267,尔康制药,湖南
2971,300123,太阳鸟,湖南
2972,300187,永清环保,湖南
2973,603939,益丰药房,湖南
2974,603989,艾华集团,湖南
2975,002261,拓维信息,湖南
2976,600156,华升股份,湖南
2977,000722,湖南发展,湖南
2978,002096,南岭民爆,湖南
2979,600698,湖南天雁,湖南
2980,000430,张家界,湖南
2981,600478,科力远,湖南
2982,600476,湘邮科技,湖南
2983,000906,浙商中拓,湖南
2984,000702,正虹科技,湖南
2985,600599,熊猫金控,湖南
2986,002843,泰嘉股份,湖南
2987,002113,天润数娱,湖南
2988,002761,多喜爱,湖南
2989,600479,千金药业,湖南
2990,002505,大康农业,湖南
2991,002297,博云新材,湖南
2992,300298,三诺生物,湖南
2993,300345,红宇新材,湖南
2994,002879,长缆科技,湖南
2995,002397,梦洁股份,湖南
2996,601901,方正证券,湖南
2997,300358,楚天科技,湖南
2998,300592,华凯创意,湖南
2999,002847,盐津铺子,湖南
3000,002155,湖南黄金,湖南
3001,300433,蓝思科技,湖南
3002,601098,中南传媒,湖南
3003,300413,快乐购,湖南
3004,002412,汉森制药,湖南
3005,002852,道道全,湖南
3006,600416,湘电股份,湖南
3007,000548,湖南投资,湖南
3008,002533,金杯电工,湖南
3009,002650,加加食品,湖南
3010,000504,南华生物,湖南
3011,300490,华自科技,湖南
3012,600963,岳阳林纸,湖南
3013,600969,郴电国际,湖南
3014,600257,大湖股份,湖南
3015,600127,金健米业,湖南
3016,000428,华天酒店,湖南
3017,002277,友阿股份,湖南
3018,000519,中兵红箭,湖南
3019,601212,白银有色,甘肃
3020,000779,三毛派神,甘肃
3021,600738,兰州民百,甘肃
3022,002644,佛慈制药,甘肃
3023,000672,上峰水泥,甘肃
3024,002772,众兴菌业,甘肃
3025,000552,靖远煤电,甘肃
3026,600311,荣华实业,甘肃
3027,300021,大禹节水,甘肃
3028,002145,中核钛白,甘肃
3029,600108,亚盛集团,甘肃
3030,000791,甘肃电投,甘肃
3031,600307,酒钢宏兴,甘肃
3032,601798,蓝科高新,甘肃
3033,300084,海默科技,甘肃
3034,603169,兰石重装,甘肃
3035,600687,刚泰控股,甘肃
3036,000981,银亿股份,甘肃
3037,600720,祁连山,甘肃
3038,600192,长城电工,甘肃
3039,300534,陇神戎发,甘肃
3040,600543,莫高股份,甘肃
3041,603919,金徽酒,甘肃
3042,002910,庄园牧场,甘肃
3043,600516,方大炭素,甘肃
3044,000929,兰州黄河,甘肃
3045,000995,皇台酒业,甘肃
3046,002219,恒康医疗,甘肃
3047,603999,读者传媒,甘肃
3048,601086,国芳集团,甘肃
3049,600354,敦煌种业,甘肃
3050,002185,华天科技,甘肃
3051,000691,ST亚太,甘肃
3052,002679,福建金森,福建
3053,000753,漳州发展,福建
3054,600103,青山纸业,福建
3055,600067,冠城大通,福建
3056,603636,南威软件,福建
3057,600493,凤竹纺织,福建
3058,600153,建发股份,福建
3059,002626,金达威,福建
3060,603909,合诚股份,福建
3061,002790,瑞尔特,福建
3062,002785,万里石,福建
3063,300640,德艺文创,福建
3064,603180,金牌厨柜,福建
3065,002174,游族网络,福建
3066,000797,中国武夷,福建
3067,603663,三祥新材,福建
3068,601933,永辉超市,福建
3069,603879,永悦科技,福建
3070,002235,安妮股份,福建
3071,601566,九牧王,福建
3072,600711,盛屯矿业,福建
3073,002229,鸿博股份,福建
3074,600563,法拉电子,福建
3075,603363,傲农生物,福建
3076,000663,永安林业,福建
3077,000671,阳 光 城,福建
3078,000997,新 大 陆,福建
3079,603306,华懋科技,福建
3080,002264,新 华 都,福建
3081,300062,中能电气,福建
3082,000732,泰禾集团,福建
3083,601377,兴业证券,福建
3084,300132,青松股份,福建
3085,002752,昇兴股份,福建
3086,603933,睿能科技,福建
3087,300427,红相电力,福建
3088,600436,片仔癀,福建
3089,002729,好利来,福建
3090,300188,美亚柏科,福建
3091,300102,乾照光电,福建
3092,002901,大博医疗,福建
3093,002868,绿康生化,福建
3094,300657,弘信电子,福建
3095,600592,龙溪股份,福建
3096,002474,榕基软件,福建
3097,600163,中闽能源,福建
3098,002682,龙洲股份,福建
3099,600057,象屿股份,福建
3100,000632,三木集团,福建
3101,603737,三棵树,福建
3102,600573,惠泉啤酒,福建
3103,300198,纳川股份,福建
3104,300174,元力股份,福建
3105,002029,七 匹 狼,福建
3106,300650,太龙照明,福建
3107,603686,龙马环卫,福建
3108,002417,三元达,福建
3109,000993,闽东电力,福建
3110,300436,广生堂,福建
3111,002102,冠福股份,福建
3112,002110,三钢闽光,福建
3113,002788,鹭燕医药,福建
3114,603678,火炬电子,福建
3115,600693,东百集团,福建
3116,300632,光莆股份,福建
3117,300560,中富通,福建
3118,002228,合兴包装,福建
3119,000536,华映科技,福建
3120,002398,建研集团,福建
3121,300658,延江股份,福建
3122,600815,*ST厦工,福建
3123,600755,厦门国贸,福建
3124,600603,广汇物流,福建
3125,002593,日上集团,福建
3126,600549,厦门钨业,福建
3127,002639,雪人股份,福建
3128,600033,福建高速,福建
3129,600897,厦门空港,福建
3130,300051,三五互联,福建
3131,603826,坤彩科技,福建
3132,300706,阿石创,福建
3133,600734,实达集团,福建
3134,300648,星云股份,福建
3135,603615,茶花股份,福建
3136,002396,星网锐捷,福建
3137,603345,安井食品,福建
3138,002578,闽发铝业,福建
3139,300712,永福股份,福建
3140,300056,三维丝,福建
3141,603817,海峡环保,福建
3142,000526,*ST紫学,福建
3143,600660,福耀玻璃,福建
3144,000547,航天发展,福建
3145,000592,平潭发展,福建
3146,002070,*ST众和,福建
3147,000701,厦门信达,福建
3148,300341,麦迪电气,福建
3149,603444,吉比特,福建
3150,002098,浔兴股份,福建
3151,603668,天马科技,福建
3152,600483,福能股份,福建
3153,002803,吉宏股份,福建
3154,002614,奥佳华,福建
3155,300628,亿联网络,福建
3156,601899,紫金矿业,福建
3157,603696,安记食品,福建
3158,600870,厦华电子,福建
3159,600686,金龙汽车,福建
3160,002335,科华恒盛,福建
3161,600388,龙净环保,福建
3162,600802,福建水泥,福建
3163,002529,海源机械,福建
3164,300096,易联众,福建
3165,603383,顶点软件,福建
3166,300525,博思软件,福建
3167,002517,恺英网络,福建
3168,603628,清源股份,福建
3169,603555,贵人鸟,福建
3170,300685,艾德生物,福建
3171,601166,兴业银行,福建
3172,002222,福晶科技,福建
3173,300299,富春股份,福建
3174,002509,天广中茂,福建
3175,002093,国脉科技,福建
3176,300605,恒锋信息,福建
3177,002299,圣农发展,福建
3178,002702,海欣食品,福建
3179,002300,太阳电缆,福建
3180,002674,兴业科技,福建
3181,600203,福日电子,福建
3182,000905,厦门港务,福建
3183,000752,西藏发展,西藏
3184,002827,高争民爆,西藏
3185,600326,西藏天路,西藏
3186,600749,西藏旅游,西藏
3187,603676,卫信康,西藏
3188,600873,梅花生物,西藏
3189,601020,华钰矿业,西藏
3190,000762,西藏矿业,西藏
3191,002287,奇正藏药,西藏
3192,603669,灵康药业,西藏
3193,002653,海思科,西藏
3194,002826,易明医药,西藏
3195,600338,西藏珠峰,西藏
3196,600773,西藏城投,西藏
3197,600211,西藏药业,西藏
3198,002895,川恒股份,贵州
3199,000851,高鸿股份,贵州
3200,002039,黔源电力,贵州
3201,603458,勘设股份,贵州
3202,000733,振华科技,贵州
3203,000540,中天金融,贵州
3204,002873,新天药业,贵州
3205,300288,朗玛信息,贵州
3206,600519,贵州茅台,贵州
3207,600227,赤天化,贵州
3208,603058,永吉股份,贵州
3209,600594,益佰制药,贵州
3210,600903,N贵燃,贵州
3211,002424,贵州百灵,贵州
3212,000589,黔轮胎Ａ,贵州
3213,600992,贵绳股份,贵州
3214,002025,航天电器,贵州
3215,000920,南方汇通,贵州
3216,600765,中航重机,贵州
3217,600367,红星发展,贵州
3218,600395,盘江股份,贵州
3219,601997,贵阳银行,贵州
3220,600996,贵广网络,贵州
3221,600523,贵航股份,贵州
3222,002390,信邦制药,贵州
3223,600112,*ST天成,贵州
3224,002037,久联发展,贵州
3225,603866,桃李面包,辽宁
3226,000818,方大化工,辽宁
3227,600125,铁龙物流,辽宁
3228,300293,蓝英装备,辽宁
3229,600241,时代万恒,辽宁
3230,000059,华锦股份,辽宁
3231,000809,*ST新城,辽宁
3232,600694,大商股份,辽宁
3233,002447,壹桥股份,辽宁
3234,600715,文投控股,辽宁
3235,600795,国电电力,辽宁
3236,600396,金山股份,辽宁
3237,300405,科隆股份,辽宁
3238,600593,大连圣亚,辽宁
3239,601999,出版传媒,辽宁
3240,603399,新华龙,辽宁
3241,600306,商业城,辽宁
3242,000616,海航投资,辽宁
3243,000881,中广核技,辽宁
3244,002123,梦网集团,辽宁
3245,002667,鞍重股份,辽宁
3246,600303,曙光股份,辽宁
3247,000597,东北制药,辽宁
3248,600167,联美控股,辽宁
3249,002731,萃华珠宝,辽宁
3250,000761,本钢板材,辽宁
3251,300210,森远股份,辽宁
3252,600317,营口港,辽宁
3253,600758,红阳能源,辽宁
3254,300125,易世达,辽宁
3255,300082,奥克股份,辽宁
3256,000511,*ST烯碳,辽宁
3257,002220,天宝食品,辽宁
3258,600719,大连热电,辽宁
3259,600718,东软集团,辽宁
3260,603318,派思股份,辽宁
3261,000638,万方发展,辽宁
3262,603315,福鞍股份,辽宁
3263,000820,神雾节能,辽宁
3264,000530,大冷股份,辽宁
3265,600609,金杯汽车,辽宁
3266,002231,奥维通信,辽宁
3267,600346,恒力股份,辽宁
3268,002487,大金重工,辽宁
3269,002354,天神娱乐,辽宁
3270,601880,大连港,辽宁
3271,000679,大连友谊,辽宁
3272,000898,鞍钢股份,辽宁
3273,002606,大连电瓷,辽宁
3274,600231,凌钢股份,辽宁
3275,002689,远大智能,辽宁
3276,000410,*ST沈机,辽宁
3277,300097,智云股份,辽宁
3278,600747,*ST大控,辽宁
3279,300290,荣科科技,辽宁
3280,300473,德尔股份,辽宁
3281,603360,百傲化学,辽宁
3282,600190,锦州港,辽宁
3283,000698,沈阳化工,辽宁
3284,300202,聚龙股份,辽宁
3285,000715,中兴商业,辽宁
3286,300024,机器人,辽宁
3287,300573,兴齐眼药,辽宁
3288,603396,金辰股份,辽宁
3289,600233,圆通速递,辽宁
3290,600297,广汇汽车,辽宁
3291,000751,锌业股份,辽宁
3292,603609,禾丰牧业,辽宁
3293,600739,辽宁成大,辽宁
3294,002621,三垒股份,辽宁
3295,600399,抚顺特钢,辽宁
3296,000692,惠天热电,辽宁
3297,002204,大连重工,辽宁
3298,002069,獐子岛,辽宁
3299,600917,重庆燃气,重庆
3300,002558,巨人网络,重庆
3301,002765,蓝黛传动,重庆
3302,600279,重庆港九,重庆
3303,300122,智飞生物,重庆
3304,000591,太阳能,重庆
3305,600565,迪马股份,重庆
3306,000892,欢瑞世纪,重庆
3307,300275,梅安森,重庆
3308,600129,太极集团,重庆
3309,600292,远达环保,重庆
3310,300194,福安药业,重庆
3311,600116,三峡水利,重庆
3312,000688,建新矿业,重庆
3313,601158,重庆水务,重庆
3314,002004,华邦健康,重庆
3315,600369,西南证券,重庆
3316,002742,三圣股份,重庆
3317,300363,博腾股份,重庆
3318,601777,力帆股份,重庆
3319,001696,宗申动力,重庆
3320,000565,渝三峡Ａ,重庆
3321,600666,奥瑞德,重庆
3322,000736,中交地产,重庆
3323,000514,渝 开 发,重庆
3324,600106,重庆路桥,重庆
3325,600729,重庆百货,重庆
3326,002907,华森制药,重庆
3327,603601,再升科技,重庆
3328,603100,川仪股份,重庆
3329,002507,涪陵榨菜,重庆
3330,000656,金科股份,重庆
3331,603976,正川股份,重庆
3332,601127,小康股份,重庆
3333,601005,*ST重钢,重庆
3334,000625,长安汽车,重庆
3335,601965,中国汽研,重庆
3336,600847,*ST万里,重庆
3337,600939,重庆建工,重庆
3338,600877,*ST嘉陵,重庆
3339,002872,天圣制药,重庆
3340,600452,涪陵电力,重庆
3341,603717,天域生态,重庆
3342,603766,隆鑫通用,重庆
3343,603758,秦安股份,重庆
3344,000950,*ST建峰,重庆
3345,000788,北大医药,重庆
3346,600132,重庆啤酒,重庆
3347,300006,莱美药业,重庆
3348,600217,中再资环,陕西
3349,002149,西部材料,陕西
3350,000768,中航飞机,陕西
3351,600080,金花股份,陕西
3352,002673,西部证券,陕西
3353,000563,陕国投Ａ,陕西
3354,300023,宝德股份,陕西
3355,601015,陕西黑猫,陕西
3356,600707,彩虹股份,陕西
3357,002799,环球印务,陕西
3358,000610,西安旅游,陕西
3359,300114,中航电测,陕西
3360,600817,*ST宏盛,陕西
3361,600984,建设机械,陕西
3362,600379,宝光股份,陕西
3363,300103,达刚路机,陕西
3364,000561,烽火电子,陕西
3365,600455,博通股份,陕西
3366,600893,航发动力,陕西
3367,300397,天和防务,陕西
3368,601179,中国西电,陕西
3369,002864,盘龙药业,陕西
3370,600831,广电网络,陕西
3371,601012,隆基股份,陕西
3372,000812,陕西金叶,陕西
3373,000516,国际医学,陕西
3374,601369,陕鼓动力,陕西
3375,300116,坚瑞沃能,陕西
3376,000837,秦川机床,陕西
3377,600302,标准股份,陕西
3378,600248,延长化建,陕西
3379,000721,西安饮食,陕西
3380,000564,供销大集,陕西
3381,603139,康惠制药,陕西
3382,002109,兴化股份,陕西
3383,300581,晨曦航空,陕西
3384,000697,炼石有色,陕西
3385,601225,陕西煤业,陕西
3386,600456,宝钛股份,陕西
3387,300487,蓝晓科技,陕西
3388,300140,中环装备,陕西
3389,000796,凯撒旅游,陕西
3390,601958,金钼股份,陕西
3391,600343,航天动力,陕西
3392,002267,陕天然气,陕西
3393,600706,曲江文旅,陕西
3394,300164,通源石油,陕西
3395,601168,西部矿业,青海
3396,002646,青青稞酒,青海
3397,000606,神州易桥,青海
3398,600243,青海华鼎,青海
3399,600869,智慧能源,青海
3400,000408,藏格控股,青海
3401,600381,青海春天,青海
3402,000792,盐湖股份,青海
3403,600117,西宁特钢,青海
3404,603843,正平股份,青海
3405,600771,广誉远,青海
3406,600714,金瑞矿业,青海
3407,000901,航天科技,黑龙江
3408,600726,华电能源,黑龙江
3409,002737,葵花药业,黑龙江
3410,600853,龙建股份,黑龙江
3411,600356,恒丰纸业,黑龙江
3412,600829,人民同泰,黑龙江
3413,600891,秋林集团,黑龙江
3414,600811,东方集团,黑龙江
3415,300040,九洲电气,黑龙江
3416,600038,中直股份,黑龙江
3417,600202,哈空调,黑龙江
3418,600187,国中水务,黑龙江
3419,600664,哈药股份,黑龙江
3420,600598,北大荒,黑龙江
3421,300489,中飞股份,黑龙江
3422,601011,宝泰隆,黑龙江
3423,603567,珍宝岛,黑龙江
3424,600371,万向德农,黑龙江
3425,600178,东安动力,黑龙江
3426,600701,工大高新,黑龙江
3427,002900,哈三联,黑龙江
3428,603023,威帝股份,黑龙江
3429,601106,*ST一重,黑龙江
3430,600179,安通控股,黑龙江
3431,601188,龙江交通,黑龙江
3432,002698,博实股份,黑龙江
3433,000922,*ST佳电,黑龙江
3434,002437,誉衡药业,黑龙江
3435,600289,亿阳信通,黑龙江
3436,600864,哈投股份,黑龙江
3437,000985,大庆华科,黑龙江
3438,000711,京蓝科技,黑龙江
3439,600705,中航资本,黑龙江
3440,000587,金洲慈航,黑龙江
3441,600182,S佳通,黑龙江
3442,600095,哈高科,黑龙江
